"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2021","5,182.92","5,154.89","5,182.92","5,135.62","29.58M","0.58%"
"08/10/2021","5,153.07","5,148.13","5,156.08","5,127.76","39.77M","0.02%"
"08/09/2021","5,151.98","5,128.61","5,155.42","5,126.91","33.43M","0.34%"
"08/06/2021","5,134.38","5,142.68","5,170.29","5,128.66","50.60M","0.05%"
"08/05/2021","5,132.02","5,094.10","5,153.06","5,091.57","42.08M","0.39%"
"08/04/2021","5,112.02","5,122.37","5,136.83","5,106.65","45.81M","-0.23%"
"08/03/2021","5,123.67","5,063.81","5,128.97","5,057.40","41.84M","1.22%"
"08/02/2021","5,062.15","5,073.34","5,094.69","5,043.48","46.14M","0.70%"
"07/30/2021","5,026.90","5,082.77","5,095.44","5,026.90","59.86M","-1.81%"
"07/29/2021","5,119.48","5,117.85","5,123.16","5,066.76","47.26M","0.49%"
"07/28/2021","5,094.57","5,059.12","5,109.50","5,056.19","66.12M","1.13%"
"07/27/2021","5,037.87","5,094.83","5,096.62","5,006.89","73.19M","-1.24%"
"07/26/2021","5,100.90","5,043.71","5,109.70","5,041.26","60.96M","0.49%"
"07/23/2021","5,075.81","5,036.92","5,082.04","5,030.45","39.82M","1.21%"
"07/22/2021","5,015.30","5,009.84","5,053.19","5,006.31","51.66M","0.57%"
"07/21/2021","4,987.12","4,929.77","4,989.46","4,915.30","65.75M","1.78%"
"07/20/2021","4,899.71","4,917.76","4,942.10","4,859.53","75.88M","0.11%"
"07/19/2021","4,894.43","5,003.56","5,003.56","4,879.59","97.08M","-2.70%"
"07/16/2021","5,030.02","5,118.84","5,142.67","5,030.02","67.40M","-1.58%"
"07/15/2021","5,110.83","5,123.85","5,139.88","5,086.37","65.38M","-1.08%"
"07/14/2021","5,166.57","5,184.45","5,193.11","5,155.89","54.38M","-0.57%"
"07/13/2021","5,196.01","5,200.79","5,228.17","5,187.57","49.40M","-0.44%"
"07/12/2021","5,219.22","5,191.45","5,224.12","5,167.72","57.69M","0.89%"
"07/09/2021","5,173.04","5,150.66","5,181.03","5,135.26","56.09M","0.46%"
"07/08/2021","5,149.11","5,152.38","5,175.25","5,134.47","72.27M","-0.74%"
"07/07/2021","5,187.31","5,176.03","5,196.03","5,165.32","55.97M","0.63%"
"07/06/2021","5,154.86","5,167.39","5,192.04","5,143.42","59.89M","-0.16%"
"07/05/2021","5,163.24","5,148.52","5,168.30","5,130.91","39.04M","0.32%"
"07/02/2021","5,146.87","5,110.32","5,146.87","5,089.70","42.42M","0.77%"
"07/01/2021","5,107.65","5,055.83","5,107.65","5,055.83","49.05M","1.44%"
"06/30/2021","5,034.99","5,068.43","5,081.05","5,015.18","68.05M","-0.95%"
"06/29/2021","5,083.39","5,091.64","5,107.85","5,071.96","84.98M","-0.07%"
"06/28/2021","5,086.75","5,094.18","5,114.96","5,083.02","35.90M","-0.01%"
"06/25/2021","5,087.01","5,085.32","5,091.06","5,062.28","45.83M","0.19%"
"06/24/2021","5,077.57","5,048.23","5,080.10","5,038.05","42.08M","0.76%"
"06/23/2021","5,039.50","5,082.06","5,086.92","5,033.97","60.20M","-0.71%"
"06/22/2021","5,075.40","5,131.95","5,131.95","5,054.30","52.34M","-0.52%"
"06/21/2021","5,102.03","5,044.84","5,112.61","5,023.55","64.60M","0.75%"
"06/18/2021","5,063.87","5,169.54","5,179.22","5,045.21","110.87M","-2.28%"
"06/17/2021","5,181.95","5,198.46","5,218.44","5,175.43","68.03M","-0.83%"
"06/16/2021","5,225.14","5,222.80","5,242.84","5,200.51","59.73M","0.46%"
"06/15/2021","5,201.36","5,217.87","5,219.34","5,183.39","51.63M","0.05%"
"06/14/2021","5,198.63","5,167.59","5,221.88","5,167.49","42.68M","1.01%"
"06/11/2021","5,146.71","5,114.71","5,148.88","5,110.80","47.15M","0.82%"
"06/10/2021","5,104.84","5,123.32","5,128.73","5,088.72","48.57M","-0.17%"
"06/09/2021","5,113.40","5,113.73","5,119.94","5,087.20","39.74M","0.02%"
"06/08/2021","5,112.24","5,134.06","5,135.85","5,100.65","61.45M","-0.53%"
"06/07/2021","5,139.59","5,124.64","5,145.22","5,108.60","31.52M","0.04%"
"06/04/2021","5,137.29","5,124.30","5,154.61","5,114.88","54.12M","0.31%"
"06/03/2021","5,121.29","5,168.03","5,169.73","5,108.42","48.56M","-0.76%"
"06/02/2021","5,160.31","5,206.87","5,218.39","5,157.14","49.45M","-1.08%"
"06/01/2021","5,216.79","5,206.03","5,234.67","5,191.58","51.41M","0.71%"
"05/31/2021","5,180.18","5,221.82","5,228.58","5,180.18","38.57M","-1.19%"
"05/28/2021","5,242.32","5,262.51","5,277.92","5,241.57","68.61M","-0.13%"
"05/27/2021","5,248.89","5,226.95","5,269.31","5,226.95","131.14M","0.55%"
"05/26/2021","5,220.34","5,225.39","5,256.40","5,208.70","78.61M","0.18%"
"05/25/2021","5,211.13","5,228.93","5,249.29","5,208.24","79.58M","-0.20%"
"05/24/2021","5,221.72","5,265.14","5,270.73","5,221.65","87.88M","-0.95%"
"05/21/2021","5,271.57","5,287.09","5,312.22","5,252.51","94.70M","-0.16%"
"05/20/2021","5,280.14","5,245.87","5,281.96","5,217.79","84.10M","1.15%"
"05/19/2021","5,220.05","5,222.16","5,267.68","5,190.61","112.23M","-1.11%"
"05/18/2021","5,278.80","5,276.69","5,324.81","5,267.42","164.17M","0.70%"
"05/17/2021","5,241.91","5,222.73","5,259.56","5,217.89","113.18M","0.89%"
"05/14/2021","5,195.66","5,161.73","5,200.54","5,140.84","120.02M","1.62%"
"05/13/2021","5,113.04","5,025.56","5,124.71","4,976.86","133.04M","0.20%"
"05/12/2021","5,102.96","5,121.13","5,142.64","5,101.12","161.66M","0.39%"
"05/11/2021","5,083.02","5,119.81","5,123.40","5,052.20","124.59M","-1.82%"
"05/10/2021","5,177.07","5,179.80","5,188.38","5,153.73","111.36M","0.54%"
"05/07/2021","5,149.22","5,095.66","5,161.19","5,093.72","104.53M","1.13%"
"05/06/2021","5,091.61","5,098.69","5,113.84","5,049.73","68.99M","-0.01%"
"05/05/2021","5,092.16","5,092.61","5,127.98","5,080.53","55.39M","0.93%"
"05/04/2021","5,045.32","5,118.67","5,133.82","5,044.38","96.60M","-1.67%"
"05/03/2021","5,131.21","5,058.67","5,131.21","5,050.26","62.73M","1.59%"
"04/30/2021","5,050.69","5,093.53","5,108.99","5,050.69","131.77M","-0.64%"
"04/29/2021","5,083.29","5,073.63","5,105.58","5,055.79","150.04M","1.31%"
"04/28/2021","5,017.75","5,012.17","5,037.60","5,000.39","58.88M","0.10%"
"04/27/2021","5,012.61","5,027.76","5,027.76","4,988.87","56.38M","-0.16%"
"04/26/2021","5,020.86","4,994.78","5,027.84","4,994.70","72.25M","0.41%"
"04/23/2021","5,000.29","5,022.38","5,037.90","4,975.67","53.67M","-0.21%"
"04/22/2021","5,010.65","4,950.42","5,048.81","4,946.65","75.02M","1.16%"
"04/21/2021","4,953.18","4,967.13","4,968.05","4,904.47","75.91M","0.11%"
"04/20/2021","4,947.78","5,018.40","5,025.30","4,947.78","62.01M","-1.29%"
"04/19/2021","5,012.57","5,032.58","5,042.03","5,006.87","50.08M","-0.08%"
"04/16/2021","5,016.48","4,978.98","5,033.25","4,978.95","98.35M","0.57%"
"04/15/2021","4,987.99","5,035.98","5,035.98","4,970.82","86.35M","-0.83%"
"04/14/2021","5,029.71","5,001.65","5,031.01","4,997.61","50.79M","0.66%"
"04/13/2021","4,996.66","4,999.30","5,022.35","4,982.76","55.40M","-0.20%"
"04/12/2021","5,006.68","4,996.52","5,022.04","4,972.02","73.97M","-0.21%"
"04/09/2021","5,017.16","5,026.38","5,043.76","5,008.58","42.39M","-0.25%"
"04/08/2021","5,029.88","5,038.51","5,048.31","5,008.58","49.19M","0.09%"
"04/07/2021","5,025.41","5,014.82","5,047.17","5,012.01","84.10M","0.23%"
"04/06/2021","5,014.06","5,028.59","5,072.60","4,999.24","97.50M","0.73%"
"04/01/2021","4,977.56","4,937.63","4,984.39","4,929.13","58.25M","0.97%"
"03/31/2021","4,929.60","4,883.23","4,975.59","4,883.23","71.65M","0.81%"
"03/30/2021","4,889.77","4,888.77","4,917.21","4,886.11","74.24M","0.52%"
"03/29/2021","4,864.35","4,844.13","4,881.12","4,819.48","49.91M","0.57%"
"03/26/2021","4,836.86","4,799.78","4,844.68","4,791.81","79.91M","1.53%"
"03/25/2021","4,763.81","4,831.68","4,833.61","4,729.91","68.63M","-1.67%"
"03/24/2021","4,844.82","4,851.56","4,858.07","4,817.13","76.79M","-0.68%"
"03/23/2021","4,878.09","4,825.76","4,884.45","4,808.06","67.95M","0.81%"
"03/22/2021","4,838.76","4,832.20","4,840.07","4,814.71","84.26M","-0.20%"
"03/19/2021","4,848.22","4,766.11","4,860.11","4,761.45","123.23M","1.23%"
"03/18/2021","4,789.47","4,789.89","4,818.23","4,764.43","93.94M","0.41%"
"03/17/2021","4,769.73","4,821.12","4,823.90","4,769.73","64.32M","-1.35%"
"03/16/2021","4,835.17","4,838.90","4,845.54","4,812.75","62.84M","0.36%"
"03/15/2021","4,817.73","4,858.95","4,865.25","4,811.41","67.64M","-0.65%"
"03/12/2021","4,849.19","4,845.13","4,853.54","4,813.18","55.21M","-0.49%"
"03/11/2021","4,873.31","4,826.02","4,873.31","4,818.06","64.98M","2.31%"
"03/10/2021","4,763.23","4,718.71","4,771.10","4,710.09","73.48M","0.55%"
"03/09/2021","4,737.02","4,701.53","4,801.39","4,693.46","95.79M","1.04%"
"03/08/2021","4,688.10","4,724.91","4,724.91","4,660.70","75.19M","0.35%"
"03/05/2021","4,671.94","4,656.36","4,710.46","4,628.99","83.38M","0.50%"
"03/04/2021","4,648.64","4,662.44","4,681.78","4,617.86","74.20M","-0.54%"
"03/03/2021","4,673.70","4,771.37","4,789.83","4,642.00","67.04M","-2.11%"
"03/02/2021","4,774.53","4,787.53","4,818.51","4,766.04","63.14M","-0.41%"
"03/01/2021","4,793.97","4,754.79","4,793.97","4,739.02","50.44M","1.95%"
"02/26/2021","4,702.19","4,717.14","4,747.63","4,689.62","135.09M","-1.78%"
"02/25/2021","4,787.35","4,776.84","4,836.12","4,765.94","88.35M","1.11%"
"02/24/2021","4,734.57","4,734.76","4,754.97","4,703.64","74.88M","0.11%"
"02/23/2021","4,729.51","4,802.25","4,803.02","4,688.70","91.82M","-0.94%"
"02/22/2021","4,774.28","4,800.61","4,804.69","4,756.49","70.57M","-0.91%"
"02/19/2021","4,817.97","4,711.16","4,823.94","4,707.42","80.38M","2.40%"
"02/18/2021","4,705.01","4,844.22","4,858.24","4,705.01","79.62M","-2.43%"
"02/17/2021","4,822.12","4,829.97","4,868.15","4,815.89","84.38M","-0.16%"
"02/16/2021","4,830.01","4,845.34","4,919.07","4,826.55","98.53M","0.32%"
"02/15/2021","4,814.42","4,767.60","4,814.96","4,743.60","77.25M","1.87%"
"02/12/2021","4,725.83","4,799.80","4,799.80","4,662.26","69.79M","-1.87%"
"02/11/2021","4,815.70","4,839.56","4,849.44","4,786.73","52.37M","-0.13%"
"02/10/2021","4,821.97","4,861.38","4,899.82","4,807.91","87.72M","-0.37%"
"02/09/2021","4,840.12","4,871.37","4,874.75","4,838.16","81.88M","-0.30%"
"02/08/2021","4,854.49","4,856.16","4,877.95","4,824.12","67.47M","0.27%"
"02/05/2021","4,841.62","4,793.40","4,870.38","4,790.98","76.90M","1.06%"
"02/04/2021","4,791.00","4,835.06","4,854.43","4,779.54","62.39M","-0.59%"
"02/03/2021","4,819.40","4,834.48","4,835.84","4,795.05","51.56M","0.36%"
"02/02/2021","4,802.28","4,812.65","4,812.65","4,774.06","55.73M","0.26%"
"02/01/2021","4,789.63","4,815.00","4,861.91","4,786.62","49.71M","-0.10%"
"01/29/2021","4,794.55","4,800.47","4,873.59","4,782.83","67.30M","-1.26%"
"01/28/2021","4,855.56","4,717.41","4,861.53","4,670.85","99.30M","1.47%"
"01/27/2021","4,785.16","4,871.00","4,871.32","4,682.10","93.47M","-2.12%"
"01/26/2021","4,888.68","4,966.24","4,971.93","4,868.03","65.93M","-1.49%"
"01/25/2021","4,962.44","5,053.55","5,059.38","4,957.27","57.02M","-1.55%"
"01/22/2021","5,040.63","5,024.27","5,040.63","4,978.60","78.60M","-0.30%"
"01/21/2021","5,055.77","5,098.74","5,104.85","5,006.15","62.33M","-0.28%"
"01/20/2021","5,069.74","5,101.31","5,104.00","5,063.08","39.89M","-0.15%"
"01/19/2021","5,077.21","5,094.67","5,113.76","5,059.86","53.11M","0.35%"
"01/18/2021","5,059.34","5,027.52","5,059.34","4,996.58","56.16M","0.42%"
"01/15/2021","5,038.24","5,091.61","5,134.33","5,019.18","74.09M","-1.51%"
"01/14/2021","5,115.55","5,080.50","5,121.07","5,073.64","54.18M","0.47%"
"01/13/2021","5,091.61","5,141.97","5,148.27","5,079.64","69.48M","-0.69%"
"01/12/2021","5,126.95","5,150.74","5,186.08","5,114.66","102.68M","-0.21%"
"01/11/2021","5,137.93","5,200.54","5,216.02","5,103.34","131.08M","-2.05%"
"01/08/2021","5,245.52","5,314.66","5,317.89","5,230.01","92.66M","-0.69%"
"01/07/2021","5,282.02","5,208.41","5,293.10","5,192.89","114.72M","2.20%"
"01/06/2021","5,168.32","5,065.95","5,173.71","5,059.37","141.05M","3.19%"
"01/05/2021","5,008.53","4,993.02","5,013.66","4,972.12","118.16M","0.31%"
"01/04/2021","4,993.00","4,953.38","5,017.78","4,953.38","56.56M","1.93%"
"12/31/2020","4,898.36","4,899.20","4,927.52","4,889.94","19.65M","-0.48%"
"12/30/2020","4,921.78","4,932.43","4,933.42","4,901.94","47.13M","-0.20%"
"12/29/2020","4,931.62","4,947.13","4,972.71","4,926.13","60.02M","0.05%"
"12/28/2020","4,929.30","4,883.04","4,933.89","4,869.99","51.75M","1.53%"
"12/24/2020","4,854.90","4,831.28","4,857.32","4,809.93","24.79M","0.61%"
"12/23/2020","4,825.28","4,727.59","4,827.56","4,726.38","52.03M","2.10%"
"12/22/2020","4,726.08","4,652.22","4,735.45","4,652.22","51.24M","1.45%"
"12/21/2020","4,658.49","4,683.19","4,683.19","4,555.43","92.27M","-2.19%"
"12/18/2020","4,763.03","4,810.75","4,823.88","4,762.99","67.07M","-1.30%"
"12/17/2020","4,825.53","4,803.51","4,833.84","4,799.32","48.74M","0.61%"
"12/16/2020","4,796.08","4,811.15","4,826.51","4,776.13","74.65M","0.42%"
"12/15/2020","4,775.92","4,745.70","4,781.01","4,728.75","83.44M","-0.09%"
"12/14/2020","4,780.03","4,770.73","4,830.18","4,761.29","102.52M","0.79%"
"12/11/2020","4,742.67","4,781.05","4,784.72","4,727.20","109.33M","-1.10%"
"12/10/2020","4,795.47","4,783.92","4,812.86","4,773.72","91.30M","0.45%"
"12/09/2020","4,774.19","4,759.72","4,800.81","4,759.16","89.95M","0.32%"
"12/08/2020","4,759.11","4,688.38","4,760.69","4,670.18","73.36M","1.18%"
"12/07/2020","4,703.77","4,715.82","4,715.82","4,664.08","66.04M","0.02%"
"12/04/2020","4,702.82","4,653.39","4,702.82","4,648.47","89.20M","1.37%"
"12/03/2020","4,639.14","4,623.46","4,662.33","4,606.53","67.14M","0.32%"
"12/02/2020","4,624.57","4,581.94","4,625.72","4,572.77","61.46M","0.81%"
"12/01/2020","4,587.61","4,620.07","4,621.63","4,584.74","66.11M","-0.37%"
"11/30/2020","4,604.72","4,627.89","4,665.75","4,604.72","139.83M","-1.01%"
"11/27/2020","4,651.82","4,592.31","4,652.24","4,592.31","74.23M","0.97%"
"11/26/2020","4,607.25","4,639.09","4,641.83","4,607.25","100.66M","-0.46%"
"11/25/2020","4,628.63","4,593.70","4,629.54","4,578.00","113.23M","1.26%"
"11/24/2020","4,571.02","4,491.67","4,573.08","4,490.55","129.06M","2.73%"
"11/23/2020","4,449.39","4,441.55","4,458.65","4,429.70","63.27M","0.57%"
"11/20/2020","4,424.15","4,369.56","4,424.15","4,369.56","55.96M","1.30%"
"11/19/2020","4,367.51","4,371.30","4,397.41","4,359.54","92.35M","-1.14%"
"11/18/2020","4,417.72","4,367.56","4,422.95","4,354.60","144.92M","1.19%"
"11/17/2020","4,365.66","4,430.01","4,432.45","4,341.93","82.34M","-1.37%"
"11/16/2020","4,426.33","4,403.45","4,447.29","4,398.63","125.43M","1.35%"
"11/13/2020","4,367.43","4,360.41","4,396.01","4,350.25","102.36M","-0.06%"
"11/12/2020","4,370.18","4,308.50","4,372.63","4,296.93","70.42M","0.59%"
"11/11/2020","4,344.68","4,271.29","4,345.25","4,260.86","75.55M","1.87%"
"11/10/2020","4,264.82","4,226.38","4,305.32","4,206.34","164.90M","1.00%"
"11/09/2020","4,222.68","4,093.10","4,225.68","4,092.06","154.75M","4.50%"
"11/06/2020","4,040.86","4,082.20","4,115.74","4,032.71","50.61M","-1.57%"
"11/05/2020","4,105.50","4,096.48","4,131.42","4,085.22","58.06M","0.92%"
"11/04/2020","4,067.95","3,986.23","4,067.95","3,969.28","58.85M","0.45%"
"11/03/2020","4,049.65","4,049.86","4,073.98","4,033.28","54.70M","0.76%"
"11/02/2020","4,019.19","3,957.00","4,019.19","3,925.84","70.14M","1.88%"
"10/30/2020","3,945.12","3,868.23","3,955.66","3,868.23","88.64M","2.12%"
"10/29/2020","3,863.20","3,929.29","3,933.15","3,820.68","56.58M","-0.66%"
"10/28/2020","3,888.82","3,945.57","3,950.17","3,871.02","96.40M","-2.23%"
"10/27/2020","3,977.43","4,040.04","4,040.04","3,971.72","64.34M","-1.83%"
"10/26/2020","4,051.69","4,104.32","4,112.54","4,051.69","39.27M","-2.12%"
"10/23/2020","4,139.40","4,123.73","4,156.23","4,123.73","46.48M","0.52%"
"10/22/2020","4,118.13","4,135.20","4,148.28","4,108.57","38.23M","-0.52%"
"10/21/2020","4,139.48","4,187.10","4,187.29","4,139.48","38.62M","-0.76%"
"10/20/2020","4,171.15","4,220.33","4,221.07","4,168.03","39.53M","-1.02%"
"10/19/2020","4,214.10","4,245.30","4,256.08","4,205.38","25.86M","-0.33%"
"10/16/2020","4,228.02","4,232.61","4,249.57","4,190.35","50.84M","0.79%"
"10/15/2020","4,194.82","4,263.20","4,268.39","4,194.82","56.00M","-2.45%"
"10/14/2020","4,300.30","4,278.33","4,307.72","4,257.00","35.94M","0.34%"
"10/13/2020","4,285.52","4,273.33","4,328.19","4,256.40","48.15M","0.90%"
"10/12/2020","4,247.14","4,210.51","4,250.79","4,203.76","37.07M","1.56%"
"10/09/2020","4,181.73","4,231.64","4,232.36","4,168.43","36.79M","-0.96%"
"10/08/2020","4,222.44","4,194.47","4,247.00","4,189.69","53.42M","1.04%"
"10/07/2020","4,179.01","4,166.55","4,189.46","4,160.38","49.29M","-0.09%"
"10/06/2020","4,182.97","4,141.96","4,187.66","4,125.11","57.94M","1.14%"
"10/05/2020","4,135.98","4,118.53","4,136.20","4,110.80","36.81M","1.20%"
"10/02/2020","4,086.96","4,063.57","4,086.96","4,047.62","63.22M","-0.47%"
"10/01/2020","4,106.16","4,099.88","4,120.90","4,087.74","49.87M","0.96%"
"09/30/2020","4,067.02","4,015.35","4,096.99","4,015.35","54.84M","0.84%"
"09/29/2020","4,033.26","4,098.92","4,098.92","4,030.97","55.56M","-1.35%"
"09/28/2020","4,088.54","4,032.35","4,088.54","4,022.58","62.67M","2.33%"
"09/25/2020","3,995.60","4,045.99","4,054.55","3,984.78","94.57M","-1.33%"
"09/24/2020","4,049.52","4,065.64","4,077.38","4,037.21","55.22M","-0.93%"
"09/23/2020","4,087.51","4,141.19","4,156.11","4,087.51","64.04M","-0.84%"
"09/22/2020","4,121.94","4,171.28","4,181.07","4,121.94","64.58M","-0.87%"
"09/21/2020","4,158.14","4,229.31","4,232.23","4,149.13","76.59M","-2.22%"
"09/18/2020","4,252.43","4,282.48","4,287.67","4,240.50","78.73M","-0.80%"
"09/17/2020","4,286.76","4,274.14","4,301.19","4,265.89","51.12M","-0.16%"
"09/16/2020","4,293.62","4,291.14","4,299.03","4,280.19","55.41M","0.22%"
"09/15/2020","4,284.16","4,289.14","4,303.34","4,268.08","43.45M","-0.04%"
"09/14/2020","4,285.97","4,325.09","4,339.37","4,285.37","46.25M","-0.59%"
"09/11/2020","4,311.59","4,312.90","4,318.26","4,277.86","70.77M","-0.33%"
"09/10/2020","4,326.02","4,358.25","4,362.66","4,317.53","52.49M","-0.64%"
"09/09/2020","4,354.05","4,267.75","4,361.62","4,267.55","49.56M","2.19%"
"09/08/2020","4,260.88","4,317.40","4,327.69","4,245.12","46.32M","-1.10%"
"09/07/2020","4,308.44","4,258.61","4,317.25","4,258.61","35.91M","1.42%"
"09/04/2020","4,248.32","4,279.36","4,334.41","4,247.89","73.18M","-1.75%"
"09/03/2020","4,324.00","4,374.46","4,406.56","4,310.86","59.74M","-0.12%"
"09/02/2020","4,329.33","4,326.01","4,350.54","4,319.30","59.47M","0.52%"
"09/01/2020","4,307.12","4,307.52","4,325.09","4,276.86","59.37M","0.14%"
"08/31/2020","4,301.08","4,358.80","4,365.44","4,301.08","48.22M","-0.96%"
"08/28/2020","4,342.98","4,373.63","4,376.31","4,337.54","39.69M","-0.65%"
"08/27/2020","4,371.39","4,391.88","4,409.58","4,365.28","51.04M","-0.44%"
"08/26/2020","4,390.65","4,368.44","4,398.12","4,363.44","33.60M","0.20%"
"08/25/2020","4,381.72","4,457.11","4,460.72","4,381.72","43.09M","-1.06%"
"08/24/2020","4,428.79","4,376.26","4,432.54","4,376.26","30.77M","1.95%"
"08/21/2020","4,344.27","4,369.80","4,372.13","4,319.91","34.51M","-0.33%"
"08/20/2020","4,358.47","4,367.45","4,375.93","4,352.55","28.27M","-1.12%"
