Date, Open, High, Low, Close
04/11/19, 2393.53, 2396.50, 2371.04, 2374.97
04/10/19, 2368.97, 2391.80, 2366.48, 2391.80
04/09/19, 2364.84, 2377.22, 2357.72, 2367.84
04/08/19, 2356.50, 2362.51, 2349.48, 2359.52
04/05/19, 2388.47, 2408.44, 2351.08, 2351.08
04/04/19, 2404.61, 2413.50, 2386.49, 2388.59
04/03/19, 2381.44, 2408.37, 2381.44, 2407.63
04/02/19, 2342.08, 2382.89, 2342.08, 2371.14
04/01/19, 2325.38, 2347.72, 2325.38, 2340.74
03/29/19, 2318.66, 2330.52, 2304.77, 2312.09
03/28/19, 2315.21, 2325.26, 2310.92, 2313.77
03/27/19, 2326.64, 2331.21, 2312.75, 2315.17
03/26/19, 2314.00, 2325.05, 2312.43, 2324.91
03/25/19, 2314.98, 2320.57, 2304.66, 2312.79
03/22/19, 2358.11, 2361.06, 2319.10, 2319.10
03/21/19, 2352.81, 2359.36, 2344.94, 2359.02
03/20/19, 2353.10, 2357.16, 2344.13, 2351.83
03/19/19, 2346.73, 2365.96, 2346.73, 2352.42
03/18/19, 2351.02, 2358.84, 2342.69, 2345.84
03/15/19, 2323.39, 2360.92, 2317.73, 2346.25
03/14/19, 2319.32, 2323.52, 2310.25, 2319.28
03/13/19, 2306.15, 2316.63, 2301.22, 2314.79
03/12/19, 2312.75, 2319.74, 2298.80, 2310.10
03/11/19, 2303.15, 2313.54, 2297.59, 2300.22
03/08/19, 2305.19, 2305.19, 2286.94, 2298.97
03/07/19, 2326.78, 2335.46, 2305.25, 2308.48
03/06/19, 2325.09, 2329.40, 2317.00, 2327.16
03/05/19, 2325.80, 2338.74, 2318.81, 2321.32
03/04/19, 2341.55, 2349.08, 2321.71, 2328.05
03/01/19, 2339.97, 2349.46, 2330.85, 2333.11
02/28/19, 2336.82, 2346.44, 2332.23, 2332.23
02/27/19, 2364.42, 2368.09, 2331.93, 2333.81
02/26/19, 2370.55, 2370.55, 2355.92, 2365.93
02/25/19, 2358.78, 2376.05, 2348.42, 2371.69
02/22/19, 2338.21, 2372.82, 2338.21, 2355.77
02/21/19, 2366.60, 2375.39, 2330.01, 2339.85
02/20/19, 2327.23, 2369.70, 2327.23, 2369.70
02/19/19, 2324.68, 2337.54, 2313.83, 2322.41
02/18/19, 2340.20, 2345.50, 2319.46, 2325.67
02/15/19, 2316.99, 2346.99, 2314.00, 2338.20
02/14/19, 2346.67, 2352.35, 2316.81, 2319.92
02/13/19, 2374.44, 2380.53, 2334.87, 2346.39
02/12/19, 2362.03, 2377.01, 2356.36, 2370.99
02/11/19, 2359.10, 2378.19, 2354.28, 2354.28
02/08/19, 2365.88, 2368.32, 2354.11, 2354.11
02/07/19, 2407.95, 2407.95, 2367.18, 2371.33
02/06/19, 2409.89, 2420.40, 2403.68, 2414.41
02/05/19, 2393.43, 2411.99, 2383.96, 2409.32
02/04/19, 2392.16, 2410.90, 2380.23, 2390.46
02/01/19, 2380.44, 2393.43, 2373.14, 2393.43
01/31/19, 2367.75, 2389.76, 2364.08, 2380.11
01/30/19, 2374.69, 2378.83, 2348.33, 2357.79
01/29/19, 2370.79, 2388.59, 2357.21, 2373.30
01/28/19, 2399.77, 2400.76, 2354.80, 2370.62
01/25/19, 2413.12, 2418.41, 2390.85, 2398.74
01/24/19, 2410.22, 2420.94, 2388.59, 2406.38
01/23/19, 2360.17, 2415.67, 2353.25, 2407.09
01/22/19, 2349.91, 2369.68, 2344.35, 2359.23
01/21/19, 2379.21, 2379.21, 2349.47, 2358.30
01/18/19, 2366.69, 2380.73, 2357.34, 2377.87
01/17/19, 2358.94, 2372.09, 2351.72, 2358.97
01/16/19, 2349.89, 2364.17, 2340.33, 2364.17
01/15/19, 2336.51, 2350.86, 2323.57, 2344.56
01/14/19, 2326.24, 2334.30, 2310.84, 2327.66
01/11/19, 2343.73, 2364.28, 2322.14, 2335.10
01/10/19, 2331.87, 2335.60, 2305.97, 2335.31
01/09/19, 2329.09, 2341.84, 2321.96, 2341.84
01/08/19, 2330.42, 2330.42, 2303.05, 2325.19
01/07/19, 2292.76, 2331.45, 2292.76, 2331.45
01/04/19, 2257.40, 2289.19, 2257.40, 2284.95
01/03/19, 2293.47, 2293.47, 2243.05, 2247.22
01/02/19, 2275.35, 2303.24, 2243.92, 2301.62
12/28/18, 2253.05, 2281.37, 2253.05, 2276.63
12/27/18, 2279.04, 2288.31, 2248.23, 2251.38
12/21/18, 2303.95, 2307.00, 2226.52, 2259.77
12/20/18, 2327.49, 2327.49, 2295.40, 2306.68
12/19/18, 2312.49, 2344.11, 2309.47, 2342.81
12/18/18, 2273.02, 2317.59, 2264.35, 2315.18
12/17/18, 2296.79, 2308.55, 2281.45, 2281.87
12/14/18, 2297.17, 2314.12, 2282.43, 2303.41
12/13/18, 2282.77, 2314.09, 2267.53, 2310.66
12/12/18, 2228.58, 2275.19, 2227.89, 2275.15
12/11/18, 2252.70, 2264.54, 2221.37, 2221.37
12/10/18, 2274.51, 2282.05, 2241.91, 2242.10
12/07/18, 2300.79, 2320.40, 2273.31, 2281.54
12/06/18, 2335.28, 2335.28, 2290.52, 2294.34
12/05/18, 2319.32, 2355.29, 2296.26, 2354.54
12/04/18, 2322.24, 2344.91, 2311.83, 2344.91
12/03/18, 2310.75, 2334.22, 2310.75, 2329.37
11/30/18, 2300.37, 2300.37, 2267.95, 2291.08
11/29/18, 2273.83, 2303.37, 2273.83, 2303.37
11/28/18, 2222.61, 2268.14, 2222.61, 2264.51
11/27/18, 2215.58, 2227.11, 2202.99, 2222.85
11/26/18, 2229.64, 2245.08, 2202.37, 2213.57
11/23/18, 2234.74, 2238.44, 2209.33, 2225.39
11/22/18, 2218.09, 2241.04, 2207.02, 2236.35
11/21/18, 2167.92, 2220.20, 2167.92, 2219.62
11/20/18, 2181.11, 2195.17, 2150.91, 2160.57
11/19/18, 2173.20, 2189.73, 2152.58, 2189.73
11/16/18, 2208.77, 2221.69, 2137.46, 2165.46
11/15/18, 2237.44, 2254.49, 2202.91, 2202.91
11/14/18, 2206.38, 2243.42, 2191.98, 2231.90
11/13/18, 2230.91, 2242.91, 2209.34, 2217.97
11/09/18, 2259.66, 2259.66, 2223.95, 2232.25
11/08/18, 2280.10, 2294.15, 2258.19, 2262.84
11/07/18, 2227.66, 2282.59, 2227.53, 2276.65
11/06/18, 2237.84, 2239.20, 2214.47, 2230.34
11/05/18, 2196.65, 2234.79, 2188.99, 2233.74
11/02/18, 2169.62, 2208.49, 2169.62, 2197.68
10/31/18, 2132.00, 2151.88, 2132.00, 2151.88
10/30/18, 2104.50, 2122.73, 2092.18, 2122.73
10/29/18, 2089.53, 2118.48, 2089.40, 2103.72
10/26/18, 2139.90, 2139.90, 2082.77, 2082.77
10/25/18, 2124.47, 2144.86, 2111.64, 2142.69
10/24/18, 2152.52, 2162.72, 2144.40, 2144.40
10/23/18, 2178.47, 2178.47, 2147.81, 2147.81
10/22/18, 2203.23, 2211.52, 2179.33, 2193.08
10/19/18, 2190.10, 2202.16, 2167.21, 2196.99
10/18/18, 2197.47, 2207.43, 2180.35, 2188.10
10/17/18, 2225.11, 2234.08, 2184.03, 2199.53
10/16/18, 2176.49, 2216.80, 2176.49, 2216.80
10/15/18, 2192.17, 2194.50, 2164.36, 2170.05
10/12/18, 2174.35, 2195.33, 2174.35, 2186.62
10/11/18, 2170.37, 2181.01, 2144.00, 2159.88
10/10/18, 2254.22, 2257.03, 2192.51, 2197.34
10/09/18, 2221.83, 2257.31, 2220.12, 2251.32
10/08/18, 2259.71, 2259.71, 2224.13, 2224.13
10/05/18, 2275.35, 2278.81, 2256.83, 2275.65
10/04/18, 2289.13, 2297.06, 2268.78, 2275.65
10/03/18, 2288.11, 2305.09, 2283.55, 2298.20
10/02/18, 2272.46, 2280.04, 2259.38, 2280.04
10/01/18, 2290.80, 2320.98, 2281.78, 2284.01
09/28/18, 2304.24, 2310.37, 2258.47, 2285.11
09/27/18, 2300.58, 2315.07, 2284.49, 2315.07
09/26/18, 2292.73, 2304.45, 2285.30, 2304.45
09/25/18, 2285.80, 2310.95, 2280.16, 2290.19
09/24/18, 2261.65, 2283.58, 2261.65, 2280.60
09/21/18, 2266.96, 2286.76, 2256.52, 2257.47
09/20/18, 2261.41, 2272.24, 2253.60, 2258.63
09/19/18, 2239.49, 2269.89, 2221.57, 2259.10
09/18/18, 2209.74, 2248.51, 2209.74, 2231.04
09/17/18, 2230.43, 2231.99, 2209.37, 2210.99
09/14/18, 2243.41, 2250.02, 2217.53, 2232.07
09/13/18, 2213.26, 2250.11, 2213.26, 2233.46
09/12/18, 2252.17, 2264.81, 2210.16, 2210.16
09/11/18, 2262.79, 2271.93, 2234.38, 2248.35
09/10/18, 2258.76, 2274.96, 2251.92, 2270.83
09/07/18, 2294.98, 2303.91, 2253.47, 2257.30
09/06/18, 2291.67, 2313.51, 2290.73, 2293.01
09/05/18, 2320.80, 2325.39, 2295.51, 2295.51
09/04/18, 2361.39, 2377.02, 2312.13, 2321.24
09/03/18, 2340.08, 2370.82, 2337.21, 2355.67
08/31/18, 2348.60, 2352.70, 2333.37, 2337.96
08/30/18, 2381.65, 2387.65, 2352.67, 2353.92
08/29/18, 2386.53, 2390.36, 2375.47, 2380.68
08/28/18, 2374.80, 2395.77, 2361.78, 2390.42
08/27/18, 2318.85, 2372.83, 2318.85, 2369.97
08/24/18, 2322.94, 2322.94, 2308.45, 2312.70
08/23/18, 2295.14, 2331.93, 2285.59, 2322.86
08/22/18, 2275.86, 2308.85, 2272.72, 2295.63
08/21/18, 2241.25, 2286.19, 2241.25, 2281.02
08/20/18, 2225.55, 2243.71, 2225.55, 2236.08
08/17/18, 2265.39, 2265.39, 2217.74, 2217.74
08/16/18, 2262.45, 2268.24, 2244.42, 2262.10
08/14/18, 2268.70, 2285.87, 2252.28, 2272.73
08/13/18, 2243.43, 2271.34, 2230.73, 2260.88
08/10/18, 2308.65, 2308.65, 2247.15, 2247.15
08/09/18, 2308.44, 2324.73, 2292.39, 2324.73
08/08/18, 2321.55, 2331.79, 2301.11, 2307.12
08/07/18, 2295.30, 2309.59, 2291.68, 2304.11
08/06/18, 2290.10, 2295.82, 2267.30, 2295.82
08/03/18, 2284.28, 2301.97, 2277.56, 2286.92
08/02/18, 2309.85, 2309.85, 2278.44, 2283.94
08/01/18, 2304.04, 2315.48, 2278.54, 2315.48
07/31/18, 2322.89, 2327.20, 2294.90, 2302.13
07/30/18, 2289.23, 2327.77, 2281.26, 2327.77
07/27/18, 2306.43, 2309.18, 2285.08, 2290.77
07/26/18, 2263.96, 2309.86, 2263.96, 2304.67
07/25/18, 2250.61, 2268.20, 2236.63, 2260.70
07/24/18, 2209.65, 2249.28, 2209.65, 2244.27
07/23/18, 2189.20, 2213.88, 2184.77, 2204.53
07/20/18, 2142.09, 2182.92, 2138.68, 2182.92
07/19/18, 2137.60, 2150.64, 2127.36, 2146.82
07/18/18, 2155.27, 2167.04, 2140.81, 2149.12
07/17/18, 2141.57, 2154.62, 2132.06, 2153.21
07/16/18, 2155.15, 2165.93, 2133.98, 2133.98
07/13/18, 2169.37, 2173.75, 2147.66, 2157.14
07/12/18, 2160.13, 2169.94, 2157.49, 2161.20
07/11/18, 2171.87, 2171.87, 2150.88, 2154.28
07/10/18, 2154.32, 2194.86, 2144.66, 2177.67
07/09/18, 2162.62, 2174.69, 2141.14, 2151.70
07/06/18, 2158.24, 2165.15, 2148.83, 2152.06
07/05/18, 2164.27, 2184.32, 2154.51, 2156.59
07/04/18, 2156.43, 2182.51, 2156.39, 2182.51
07/03/18, 2125.36, 2162.03, 2123.69, 2160.24
07/02/18, 2119.70, 2125.11, 2097.76, 2119.31
06/29/18, 2111.05, 2135.47, 2111.05, 2135.47
06/28/18, 2141.71, 2141.71, 2096.93, 2098.75
06/27/18, 2149.33, 2154.87, 2129.80, 2143.25
06/26/18, 2156.24, 2174.11, 2151.81, 2153.40
06/25/18, 2154.93, 2177.65, 2149.03, 2155.90
06/22/18, 2158.13, 2174.15, 2155.02, 2162.88
06/21/18, 2159.39, 2167.56, 2127.92, 2150.91
06/20/18, 2126.96, 2176.46, 2126.96, 2154.18
06/19/18, 2137.66, 2137.66, 2108.10, 2120.75
06/18/18, 2203.75, 2209.50, 2146.34, 2150.98
06/15/18, 2240.09, 2245.12, 2203.01, 2203.01
06/14/18, 2232.51, 2247.99, 2219.84, 2238.39
06/13/18, 2256.86, 2256.86, 2227.14, 2238.94
06/12/18, 2237.53, 2256.63, 2235.84, 2252.39
06/11/18, 2259.61, 2266.29, 2229.68, 2234.52
06/08/18, 2260.53, 2260.53, 2244.42, 2250.06
06/07/18, 2267.32, 2287.02, 2260.17, 2270.75
06/06/18, 2259.34, 2266.11, 2247.02, 2256.67
06/05/18, 2217.10, 2255.95, 2197.38, 2255.95
06/04/18, 2198.46, 2221.05, 2198.35, 2210.10
06/01/18, 2158.00, 2190.26, 2144.73, 2190.26
05/30/18, 2186.58, 2186.58, 2151.50, 2157.07
05/29/18, 2208.65, 2208.65, 2161.35, 2191.95
05/28/18, 2214.87, 2232.88, 2204.55, 2217.87
05/25/18, 2216.49, 2226.00, 2196.02, 2213.24
05/24/18, 2212.23, 2241.43, 2208.72, 2213.26
05/23/18, 2242.19, 2242.19, 2200.81, 2209.32
05/22/18, 2267.88, 2269.15, 2237.66, 2248.71
05/21/18, 2231.47, 2272.61, 2231.47, 2268.39
05/18/18, 2256.15, 2268.61, 2222.17, 2230.32
05/17/18, 2269.54, 2280.22, 2253.60, 2255.78
05/16/18, 2278.96, 2278.96, 2254.88, 2275.91
05/15/18, 2311.71, 2311.71, 2273.50, 2276.45
05/14/18, 2328.58, 2333.07, 2308.97, 2321.09
05/11/18, 2303.97, 2329.36, 2299.44, 2329.36
05/10/18, 2292.11, 2311.55, 2279.41, 2302.71
05/09/18, 2236.49, 2282.00, 2236.49, 2281.12
05/08/18, 2215.62, 2236.40, 2210.68, 2236.40
05/07/18, 2242.80, 2251.42, 2213.06, 2214.36
05/04/18, 2280.50, 2280.50, 2227.94, 2233.35
05/02/18, 2291.87, 2306.05, 2284.35, 2291.92
04/30/18, 2277.25, 2298.23, 2277.11, 2291.87
04/27/18, 2286.49, 2291.15, 2271.05, 2276.41
04/26/18, 2257.11, 2284.31, 2253.30, 2283.15
04/25/18, 2266.88, 2276.97, 2253.15, 2257.00
04/24/18, 2296.24, 2315.26, 2269.06, 2269.06
04/23/18, 2299.31, 2309.34, 2289.68, 2291.59
04/20/18, 2322.32, 2334.22, 2298.20, 2298.20
04/19/18, 2310.94, 2341.94, 2308.03, 2324.73
04/18/18, 2306.43, 2316.06, 2293.11, 2315.50
04/17/18, 2304.58, 2310.61, 2291.39, 2307.95
04/16/18, 2311.13, 2313.96, 2291.08, 2300.20
04/13/18, 2310.75, 2321.97, 2304.72, 2310.32
04/12/18, 2270.78, 2310.67, 2267.99, 2306.44
04/11/18, 2274.22, 2287.53, 2254.20, 2271.93
04/10/18, 2280.21, 2287.35, 2253.65, 2274.81
04/09/18, 2261.72, 2288.20, 2248.23, 2262.16
04/06/18, 2244.33, 2268.22, 2231.61, 2258.80
04/05/18, 2222.86, 2247.25, 2222.86, 2243.58
04/04/18, 2238.25, 2238.25, 2197.99, 2200.99
04/03/18, 2211.17, 2249.40, 2199.53, 2239.15
03/29/18, 2215.94, 2227.06, 2210.26, 2210.38
03/28/18, 2238.85, 2238.85, 2192.91, 2203.70
03/27/18, 2258.98, 2283.33, 2246.32, 2246.32
03/26/18, 2260.83, 2270.45, 2238.74, 2240.65
03/23/18, 2254.88, 2265.16, 2230.87, 2257.22
03/22/18, 2313.07, 2329.54, 2266.96, 2274.10
03/21/18, 2268.87, 2322.94, 2268.87, 2320.77
03/20/18, 2250.26, 2278.69, 2237.96, 2272.09
03/19/18, 2285.14, 2291.00, 2248.53, 2248.53
03/16/18, 2320.19, 2324.41, 2280.75, 2285.08
03/15/18, 2343.78, 2354.45, 2319.47, 2321.87
03/14/18, 2353.74, 2355.06, 2332.48, 2335.97
03/13/18, 2379.28, 2380.12, 2349.35, 2353.02
03/12/18, 2362.62, 2380.48, 2359.56, 2378.72
03/09/18, 2322.03, 2354.54, 2295.87, 2354.54
03/08/18, 2362.53, 2362.53, 2320.21, 2322.09
03/07/18, 2327.37, 2363.38, 2317.42, 2359.57
03/06/18, 2344.54, 2351.07, 2331.30, 2339.51
03/05/18, 2303.10, 2330.10, 2296.48, 2330.10
03/02/18, 2327.98, 2330.15, 2298.69, 2314.23
03/01/18, 2361.73, 2365.51, 2316.63, 2334.96
02/28/18, 2410.71, 2410.71, 2364.32, 2364.32
02/27/18, 2417.07, 2429.65, 2411.49, 2421.51
02/26/18, 2418.02, 2429.68, 2403.09, 2408.63
02/23/18, 2412.41, 2427.26, 2393.61, 2406.11
02/22/18, 2389.87, 2416.42, 2372.06, 2410.69
02/21/18, 2409.27, 2411.07, 2392.71, 2405.47
02/20/18, 2404.56, 2415.33, 2392.16, 2413.23
02/19/18, 2409.93, 2420.91, 2399.39, 2408.49
02/16/18, 2445.40, 2448.61, 2396.54, 2406.96
02/15/18, 2461.15, 2473.58, 2423.57, 2423.57
02/14/18, 2439.12, 2449.79, 2413.79, 2449.79
02/13/18, 2417.65, 2431.67, 2416.23, 2431.67
02/12/18, 2402.18, 2430.88, 2402.18, 2414.41
02/09/18, 2396.78, 2409.64, 2375.41, 2382.79
02/08/18, 2440.29, 2445.80, 2406.48, 2406.48
02/07/18, 2426.89, 2441.67, 2421.19, 2441.67
02/06/18, 2445.53, 2450.47, 2401.89, 2412.03
02/05/18, 2492.39, 2508.70, 2482.56, 2505.98
02/02/18, 2526.55, 2530.02, 2502.95, 2507.24
02/01/18, 2558.83, 2580.23, 2511.05, 2534.21
01/31/18, 2565.29, 2577.48, 2553.81, 2553.81
01/30/18, 2581.75, 2581.75, 2557.59, 2566.14
01/29/18, 2599.20, 2607.83, 2583.40, 2593.40
01/26/18, 2592.23, 2601.99, 2587.26, 2600.48
01/25/18, 2614.92, 2616.47, 2587.95, 2589.30
01/24/18, 2629.40, 2630.21, 2606.34, 2621.59
01/23/18, 2629.53, 2650.16, 2613.07, 2630.37
01/22/18, 2600.44, 2621.93, 2599.95, 2620.87
01/19/18, 2592.75, 2604.46, 2589.89, 2601.82
01/18/18, 2604.79, 2610.63, 2591.22, 2591.22
01/17/18, 2587.72, 2606.59, 2584.69, 2600.37
01/16/18, 2541.61, 2602.34, 2529.68, 2591.10
01/15/18, 2535.37, 2546.66, 2523.83, 2542.65
01/12/18, 2536.81, 2550.79, 2527.02, 2539.29
01/11/18, 2517.35, 2534.56, 2504.67, 2534.56
01/10/18, 2531.05, 2531.60, 2499.76, 2511.27
01/09/18, 2552.50, 2555.69, 2522.21, 2528.38
01/08/18, 2534.53, 2551.32, 2529.45, 2548.61
01/05/18, 2530.77, 2538.34, 2514.09, 2529.55
01/04/18, 2473.23, 2536.84, 2473.23, 2533.17
01/03/18, 2463.26, 2474.76, 2430.69, 2463.25
