Date, Open, High, Low, Close
05/20/20, 601.74, 612.59, 597.36, 610.52
05/19/20, 610.85, 616.73, 599.31, 601.16
05/18/20, 596.68, 609.69, 596.68, 609.52
05/15/20, 591.38, 601.10, 591.24, 593.26
05/14/20, 589.01, 592.74, 584.87, 588.12
05/13/20, 594.23, 594.23, 585.72, 590.84
05/12/20, 597.19, 604.47, 591.31, 596.65
05/11/20, 607.71, 612.46, 596.34, 596.34
05/08/20, 605.91, 608.77, 604.05, 604.05
05/07/20, 601.89, 606.18, 595.53, 602.47
05/06/20, 610.86, 610.86, 600.67, 600.67
05/05/20, 606.92, 615.17, 606.68, 610.39
05/04/20, 622.01, 622.01, 599.60, 602.36
04/30/20, 644.39, 644.39, 627.20, 628.25
04/29/20, 635.94, 642.01, 628.58, 641.94
04/28/20, 626.09, 635.92, 626.09, 634.96
04/27/20, 611.26, 627.23, 610.76, 626.16
04/24/20, 605.59, 615.28, 599.34, 606.41
04/23/20, 596.08, 612.14, 596.08, 610.48
04/22/20, 592.92, 601.45, 592.04, 595.41
04/21/20, 603.90, 603.90, 588.94, 591.02
04/16/20, 608.87, 614.31, 606.75, 606.75
04/15/20, 625.88, 625.88, 606.26, 607.57
04/14/20, 610.10, 628.19, 608.77, 628.19
04/09/20, 610.69, 627.70, 602.90, 607.29
04/08/20, 606.20, 615.61, 595.44, 609.09
04/07/20, 589.96, 613.74, 589.96, 607.73
04/06/20, 545.57, 586.49, 545.57, 586.46
04/03/20, 540.79, 547.49, 535.42, 540.74
04/02/20, 539.49, 547.57, 531.16, 541.44
04/01/20, 553.99, 554.40, 534.79, 536.45
03/31/20, 560.31, 582.54, 557.08, 558.30
03/30/20, 549.50, 560.02, 539.84, 558.70
03/27/20, 570.19, 570.19, 548.22, 550.85
03/26/20, 552.25, 577.45, 546.99, 573.35
03/24/20, 514.02, 557.99, 514.02, 552.45
03/23/20, 553.19, 553.19, 513.07, 513.07
03/20/20, 525.98, 566.63, 525.98, 555.13
03/19/20, 487.60, 534.78, 487.60, 525.29
03/18/20, 490.65, 490.65, 473.17, 487.35
03/17/20, 485.77, 501.98, 469.55, 491.94
03/16/20, 549.73, 549.73, 477.98, 484.40
03/13/20, 540.36, 569.10, 540.36, 551.97
03/12/20, 602.42, 602.42, 538.37, 538.55
03/11/20, 627.46, 640.17, 596.32, 602.48
03/10/20, 593.90, 645.06, 593.68, 628.25
03/09/20, 684.74, 684.74, 592.34, 593.07
03/06/20, 720.64, 720.64, 684.74, 684.74
03/05/20, 776.02, 776.46, 725.42, 728.17
03/04/20, 762.56, 779.67, 758.93, 770.54
03/03/20, 721.42, 774.33, 721.42, 766.32
02/28/20, 765.69, 765.69, 718.51, 720.35
02/27/20, 805.64, 815.63, 768.83, 768.83
02/26/20, 828.73, 828.73, 798.28, 811.34
02/25/20, 816.25, 837.17, 812.54, 833.81
02/24/20, 885.42, 885.42, 809.78, 818.35
02/21/20, 911.66, 911.74, 892.96, 893.03
02/20/20, 918.44, 918.44, 910.42, 913.08
02/19/20, 913.88, 919.77, 913.88, 916.80
02/18/20, 917.29, 917.57, 911.82, 911.82
02/17/20, 922.74, 926.17, 919.77, 919.77
02/14/20, 918.66, 924.95, 918.66, 922.30
02/13/20, 919.79, 920.49, 907.98, 920.24
02/12/20, 918.67, 922.30, 917.56, 917.56
02/11/20, 907.10, 917.62, 907.10, 917.00
02/10/20, 911.46, 911.46, 899.99, 902.98
02/07/20, 921.42, 921.42, 909.88, 910.91
02/06/20, 923.77, 926.88, 917.04, 921.45
02/05/20, 917.51, 926.12, 915.85, 920.99
02/04/20, 911.10, 917.65, 911.10, 916.75
02/03/20, 905.06, 911.94, 897.39, 903.47
01/31/20, 920.95, 922.25, 907.29, 910.90
01/30/20, 928.11, 928.11, 911.41, 921.21
01/29/20, 935.32, 936.78, 931.14, 931.21
01/28/20, 937.21, 939.33, 930.91, 933.43
01/27/20, 945.00, 945.00, 930.95, 936.25
01/24/20, 941.81, 949.20, 941.47, 948.64
01/23/20, 939.79, 942.08, 936.19, 939.17
01/22/20, 943.21, 944.87, 940.26, 942.92
01/21/20, 938.06, 943.66, 928.66, 942.27
01/20/20, 934.62, 940.20, 932.14, 940.20
01/17/20, 932.48, 934.22, 927.03, 934.22
01/16/20, 930.11, 932.15, 923.85, 932.13
01/15/20, 924.35, 929.23, 920.60, 928.66
01/14/20, 920.28, 925.09, 916.41, 923.69
01/13/20, 923.77, 928.00, 917.35, 919.39
01/10/20, 926.63, 929.71, 921.85, 923.63
01/09/20, 926.06, 927.22, 920.43, 926.06
01/08/20, 916.05, 916.05, 904.84, 914.17
01/07/20, 916.95, 927.21, 916.04, 924.69
01/03/20, 926.11, 926.11, 909.60, 920.09
01/02/20, 917.99, 930.76, 916.11, 930.71
12/31/19, 916.93, 919.71, 913.63, 916.67
12/30/19, 920.74, 921.87, 911.29, 917.79
12/27/19, 913.30, 920.58, 911.58, 920.54
12/23/19, 893.32, 912.52, 892.01, 912.52
12/20/19, 901.53, 901.71, 891.73, 892.06
12/19/19, 905.60, 906.14, 900.33, 902.78
12/18/19, 893.59, 905.66, 893.10, 905.64
12/17/19, 881.11, 894.49, 880.68, 894.49
12/16/19, 891.99, 895.10, 880.73, 880.76
12/13/19, 889.86, 897.44, 887.00, 891.08
12/12/19, 885.81, 888.00, 877.68, 885.21
12/11/19, 864.81, 884.08, 864.81, 883.96
12/10/19, 861.53, 867.18, 861.53, 861.67
12/09/19, 872.15, 873.37, 862.08, 863.77
12/06/19, 878.02, 880.62, 871.64, 873.21
12/05/19, 887.30, 889.05, 877.96, 878.57
12/04/19, 880.25, 888.68, 878.71, 888.68
12/03/19, 891.99, 894.10, 873.05, 881.28
12/02/19, 899.82, 902.41, 892.97, 892.97
11/29/19, 894.95, 901.69, 893.57, 901.58
11/28/19, 896.27, 899.96, 890.01, 899.75
11/27/19, 893.61, 898.65, 893.60, 895.03
11/26/19, 897.24, 897.32, 891.33, 891.86
11/25/19, 892.89, 899.60, 891.40, 898.23
11/22/19, 886.64, 891.55, 884.47, 891.30
11/21/19, 890.47, 890.47, 881.98, 883.39
11/20/19, 892.09, 894.70, 886.87, 890.37
11/19/19, 890.07, 894.82, 886.86, 893.37
11/18/19, 884.83, 896.44, 884.23, 888.29
11/15/19, 889.27, 892.33, 882.55, 885.24
11/14/19, 871.93, 891.00, 871.35, 889.84
11/13/19, 865.47, 872.07, 861.82, 870.93
11/12/19, 854.45, 866.48, 854.45, 866.48
11/11/19, 866.81, 866.81, 853.53, 855.92
11/08/19, 868.15, 870.17, 864.12, 864.69
11/07/19, 859.12, 870.22, 859.12, 869.47
11/06/19, 870.73, 872.06, 856.61, 859.81
11/05/19, 877.36, 877.74, 862.05, 873.34
11/04/19, 879.41, 880.65, 876.50, 879.25
11/01/19, 881.84, 882.10, 877.66, 880.36
10/31/19, 875.72, 882.57, 871.29, 882.57
10/30/19, 872.25, 875.88, 869.56, 875.73
10/29/19, 874.44, 876.24, 868.48, 873.40
10/25/19, 871.50, 873.09, 864.22, 872.30
10/24/19, 873.44, 876.59, 869.29, 873.98
10/23/19, 872.74, 873.47, 866.71, 873.13
10/22/19, 867.28, 874.82, 866.95, 873.50
10/21/19, 862.96, 867.45, 861.88, 867.16
10/18/19, 858.89, 862.66, 855.01, 862.58
10/17/19, 856.53, 864.23, 856.15, 859.32
10/16/19, 857.99, 861.03, 853.96, 858.37
10/15/19, 855.72, 862.80, 853.01, 858.16
10/14/19, 854.98, 856.04, 848.45, 855.89
10/11/19, 842.74, 856.19, 841.18, 855.95
10/10/19, 831.48, 840.43, 830.09, 839.22
10/09/19, 823.90, 836.22, 823.71, 831.72
10/08/19, 828.85, 831.29, 818.90, 824.06
10/07/19, 826.77, 830.94, 824.51, 829.52
10/04/19, 824.50, 833.11, 818.39, 824.29
10/03/19, 830.87, 837.27, 822.12, 822.80
10/02/19, 856.58, 856.58, 834.45, 835.55
10/01/19, 865.30, 866.76, 861.01, 861.50
09/30/19, 868.79, 872.30, 862.71, 868.42
09/27/19, 865.47, 871.70, 865.02, 870.35
09/26/19, 863.22, 868.33, 862.60, 866.18
09/25/19, 866.30, 866.30, 851.20, 862.09
09/24/19, 863.50, 868.16, 861.83, 868.01
09/23/19, 874.35, 874.35, 860.98, 862.59
09/20/19, 872.11, 876.21, 866.70, 876.17
09/19/19, 870.63, 875.86, 869.14, 873.93
09/18/19, 865.68, 875.22, 864.44, 872.58
09/17/19, 867.52, 868.16, 859.54, 861.91
09/16/19, 855.91, 868.18, 852.63, 867.94
09/13/19, 850.82, 857.39, 848.12, 856.99
09/12/19, 856.64, 858.53, 848.54, 850.55
09/11/19, 848.32, 857.58, 844.14, 857.30
09/10/19, 857.04, 857.04, 845.88, 849.81
09/09/19, 870.42, 870.66, 854.89, 858.80
09/06/19, 875.10, 877.19, 869.00, 869.38
09/05/19, 860.40, 874.65, 858.94, 874.65
09/04/19, 859.16, 864.21, 849.62, 854.48
09/03/19, 857.96, 857.96, 850.93, 853.89
09/02/19, 864.44, 864.44, 855.20, 860.51
08/30/19, 860.78, 868.12, 858.84, 868.10
08/29/19, 845.50, 858.50, 843.46, 858.46
08/28/19, 829.63, 843.42, 825.30, 843.42
08/27/19, 829.33, 831.68, 820.86, 831.64
08/26/19, 826.41, 830.79, 814.30, 828.95
08/23/19, 846.62, 848.39, 821.68, 831.70
08/22/19, 837.60, 845.28, 831.71, 845.22
08/21/19, 831.92, 837.17, 827.39, 832.72
08/20/19, 831.24, 833.17, 822.75, 829.74
08/19/19, 798.84, 831.25, 798.84, 828.30
08/16/19, 797.22, 801.81, 791.34, 792.06
08/14/19, 820.99, 826.18, 798.89, 798.89
08/13/19, 825.81, 825.91, 807.01, 818.51
08/12/19, 840.36, 847.12, 822.03, 831.16
08/09/19, 848.13, 852.21, 836.93, 840.27
08/08/19, 842.52, 850.31, 831.74, 846.80
08/07/19, 848.47, 859.33, 837.36, 837.56
08/06/19, 850.19, 856.52, 840.58, 844.47
08/05/19, 879.51, 879.72, 850.89, 851.20
08/02/19, 888.96, 890.65, 882.72, 885.11
08/01/19, 897.55, 901.36, 894.86, 895.04
07/31/19, 888.29, 901.57, 887.74, 899.93
07/30/19, 894.26, 896.92, 882.15, 889.81
07/29/19, 891.28, 895.86, 889.69, 895.04
07/26/19, 886.34, 892.18, 883.72, 890.70
07/25/19, 877.94, 892.37, 876.42, 885.99
07/24/19, 870.47, 879.33, 867.23, 874.34
07/23/19, 866.10, 871.39, 858.14, 869.64
07/22/19, 870.14, 878.01, 864.17, 864.99
07/19/19, 872.93, 876.74, 863.85, 867.81
07/18/19, 866.80, 877.08, 866.80, 870.58
07/17/19, 854.69, 868.60, 853.92, 868.01
07/16/19, 850.45, 858.49, 847.60, 855.91
07/15/19, 858.25, 863.13, 840.42, 851.28
07/12/19, 862.58, 865.19, 846.65, 858.35
07/11/19, 862.46, 876.02, 857.29, 863.33
07/10/19, 838.37, 864.16, 838.32, 861.57
07/09/19, 873.94, 875.49, 839.14, 840.58
07/08/19, 900.31, 900.31, 877.35, 878.17
07/05/19, 895.55, 896.50, 887.54, 894.66
07/04/19, 890.72, 893.00, 881.11, 892.94
07/03/19, 876.61, 891.31, 875.08, 891.31
07/02/19, 877.77, 877.77, 869.57, 874.47
07/01/19, 871.22, 876.24, 866.86, 874.38
06/28/19, 863.30, 868.52, 856.62, 868.48
06/27/19, 854.40, 859.12, 850.87, 859.12
06/26/19, 843.73, 852.27, 837.03, 852.27
06/25/19, 848.27, 855.11, 841.51, 846.66
06/24/19, 841.49, 849.69, 840.84, 849.35
06/21/19, 829.69, 838.79, 824.68, 838.72
06/20/19, 845.71, 848.09, 833.19, 836.78
06/19/19, 854.37, 856.19, 841.18, 844.00
06/18/19, 846.94, 853.96, 835.15, 853.32
06/14/19, 849.00, 852.62, 842.61, 847.36
06/13/19, 844.97, 854.13, 840.33, 850.37
06/12/19, 842.42, 847.68, 838.71, 843.73
06/11/19, 845.21, 850.09, 838.17, 845.95
06/10/19, 817.69, 846.66, 817.69, 842.76
06/07/19, 817.02, 820.96, 811.10, 815.97
06/06/19, 820.93, 829.22, 813.52, 816.95
06/05/19, 816.63, 822.68, 808.93, 821.40
06/04/19, 836.41, 837.15, 811.13, 813.33
06/03/19, 828.52, 837.88, 823.85, 836.84
05/31/19, 813.62, 830.41, 807.00, 830.24
05/30/19, 795.50, 819.74, 795.50, 818.33
05/29/19, 790.86, 793.12, 785.17, 793.06
05/28/19, 780.01, 796.53, 773.64, 794.63
05/27/19, 733.72, 780.44, 733.72, 776.60
05/24/19, 727.18, 732.26, 726.07, 732.02
05/23/19, 730.23, 731.36, 720.30, 725.56
05/22/19, 734.19, 743.90, 731.49, 731.49
05/21/19, 720.65, 733.33, 720.65, 733.18
05/20/19, 729.15, 731.38, 717.02, 717.21
05/17/19, 727.43, 733.40, 726.24, 729.31
05/16/19, 724.35, 733.58, 721.93, 726.51
05/15/19, 734.14, 740.55, 721.91, 722.88
05/14/19, 725.20, 735.49, 724.44, 732.06
05/13/19, 734.83, 737.86, 724.53, 724.65
05/10/19, 729.81, 743.25, 729.81, 736.01
05/09/19, 741.74, 741.74, 723.35, 728.62
05/08/19, 757.05, 757.64, 743.01, 743.01
05/07/19, 756.08, 765.85, 755.87, 758.97
05/06/19, 768.61, 768.61, 753.21, 754.20
05/03/19, 775.51, 776.37, 772.75, 774.37
05/02/19, 774.58, 777.41, 772.05, 775.16
04/30/19, 772.85, 776.16, 767.32, 773.24
04/25/19, 772.74, 772.74, 772.74, 772.74
04/24/19, 775.13, 776.00, 758.24, 772.66
04/23/19, 779.60, 785.31, 776.22, 776.40
04/18/19, 778.42, 778.42, 778.42, 778.42
04/17/19, 775.27, 778.23, 771.82, 773.44
04/16/19, 773.66, 776.53, 763.62, 775.78
04/15/19, 768.68, 775.10, 767.01, 773.51
04/12/19, 766.31, 768.12, 761.54, 765.67
04/11/19, 756.02, 767.08, 755.94, 764.13
04/10/19, 754.12, 755.53, 747.49, 755.53
04/09/19, 754.54, 758.93, 750.92, 753.16
04/08/19, 757.02, 757.02, 747.23, 753.58
04/05/19, 743.98, 757.56, 743.98, 754.42
04/04/19, 747.72, 748.53, 742.43, 745.00
04/03/19, 745.00, 751.08, 742.88, 749.40
04/02/19, 743.13, 747.76, 739.65, 743.46
04/01/19, 722.55, 744.71, 722.55, 741.01
03/29/19, 713.32, 722.94, 710.41, 721.37
03/28/19, 714.73, 716.26, 708.63, 713.66
03/27/19, 713.48, 718.81, 712.53, 713.73
03/26/19, 706.90, 717.28, 705.93, 712.25
03/22/19, 708.24, 708.24, 708.24, 708.24
03/21/19, 717.05, 722.87, 714.33, 717.90
03/20/19, 713.63, 718.50, 710.00, 715.47
03/19/19, 726.07, 727.16, 714.38, 714.44
03/18/19, 722.40, 730.81, 722.40, 725.41
03/15/19, 721.18, 727.27, 718.60, 722.12
03/14/19, 711.18, 723.52, 709.17, 719.90
03/13/19, 704.10, 710.19, 702.99, 710.19
03/12/19, 697.40, 704.49, 697.25, 703.91
03/08/19, 696.56, 696.56, 696.56, 696.56
03/07/19, 708.09, 715.47, 700.67, 704.43
03/06/19, 699.86, 708.44, 697.95, 707.17
03/05/19, 703.99, 707.46, 696.57, 698.83
03/04/19, 714.96, 723.37, 701.97, 704.21
03/01/19, 710.20, 719.15, 705.20, 712.61
02/28/19, 694.39, 712.23, 693.11, 707.51
02/27/19, 692.11, 695.98, 688.74, 695.24
02/26/19, 687.00, 692.84, 685.48, 692.84
02/25/19, 677.91, 690.82, 677.91, 686.77
02/22/19, 677.57, 679.07, 672.83, 676.87
02/21/19, 671.80, 679.60, 671.59, 677.17
02/20/19, 666.25, 672.28, 663.10, 671.50
02/19/19, 669.19, 675.06, 666.83, 666.96
02/18/19, 656.24, 667.87, 656.23, 667.46
02/15/19, 653.64, 655.97, 652.18, 655.10
02/14/19, 654.98, 659.88, 651.28, 654.03
02/13/19, 655.29, 657.80, 652.08, 656.08
02/12/19, 655.06, 659.03, 652.17, 655.09
02/11/19, 648.13, 657.36, 646.29, 654.57
02/08/19, 644.53, 653.10, 642.22, 649.87
02/07/19, 651.53, 654.20, 643.74, 645.16
02/06/19, 654.12, 659.20, 653.27, 654.39
02/05/19, 647.78, 652.72, 644.26, 652.71
02/04/19, 641.75, 647.72, 641.68, 647.19
02/01/19, 632.27, 641.54, 632.15, 641.48
01/31/19, 637.61, 640.57, 631.42, 634.64
01/30/19, 636.22, 639.36, 634.15, 635.67
01/29/19, 629.17, 635.55, 626.72, 635.51
01/28/19, 633.53, 636.56, 629.42, 630.70
01/25/19, 633.44, 637.55, 629.76, 633.32
01/24/19, 630.79, 632.58, 626.26, 632.34
01/23/19, 629.09, 632.41, 626.86, 631.32
01/22/19, 618.39, 630.99, 617.12, 630.17
01/21/19, 618.11, 620.28, 614.44, 619.27
01/18/19, 616.83, 620.25, 609.17, 617.37
01/17/19, 623.48, 624.26, 613.76, 616.96
01/16/19, 622.94, 627.06, 618.01, 622.76
01/15/19, 631.22, 632.22, 617.11, 622.78
01/14/19, 632.03, 632.03, 623.63, 629.88
01/11/19, 631.54, 635.70, 626.68, 635.70
01/10/19, 635.66, 636.93, 630.88, 633.20
01/09/19, 625.53, 638.22, 625.17, 638.22
01/08/19, 620.87, 627.34, 620.87, 626.13
01/07/19, 616.20, 621.59, 615.90, 620.60
01/04/19, 606.37, 615.73, 606.37, 615.69
01/03/19, 603.27, 609.00, 600.12, 607.05
01/02/19, 612.07, 612.07, 602.13, 605.34
12/31/18, 605.20, 613.30, 600.03, 613.30
12/28/18, 600.13, 603.84, 597.02, 603.84
12/27/18, 612.38, 614.82, 597.09, 597.83
12/21/18, 608.58, 608.58, 608.58, 608.58
12/20/18, 615.16, 616.86, 608.01, 613.50
12/19/18, 626.16, 627.17, 617.53, 618.98
12/18/18, 629.80, 633.37, 623.20, 625.31
12/17/18, 644.08, 644.08, 631.15, 632.04
12/14/18, 647.29, 647.29, 638.92, 645.24
12/13/18, 647.95, 650.06, 645.54, 648.49
12/12/18, 637.19, 648.26, 634.24, 646.16
12/11/18, 639.30, 642.37, 635.84, 635.84
12/10/18, 646.08, 646.08, 635.50, 638.20
12/07/18, 654.57, 660.15, 648.66, 648.71
12/06/18, 652.46, 654.39, 644.38, 652.04
12/05/18, 652.75, 657.87, 646.83, 656.92
12/04/18, 658.45, 663.89, 654.23, 656.96
12/03/18, 632.68, 662.56, 632.68, 659.72
11/30/18, 618.21, 630.23, 610.74, 630.23
11/29/18, 604.97, 620.28, 604.97, 618.16
11/28/18, 603.69, 606.71, 601.70, 603.11
11/27/18, 604.53, 609.28, 602.42, 604.26
11/26/18, 603.70, 618.97, 600.35, 603.43
11/23/18, 598.87, 604.58, 598.67, 602.60
11/22/18, 600.47, 601.03, 596.35, 598.73
11/21/18, 595.16, 604.26, 595.16, 599.95
11/20/18, 615.06, 615.22, 592.70, 593.05
11/19/18, 626.39, 626.39, 612.84, 617.18
11/16/18, 631.46, 636.61, 622.34, 625.69
11/15/18, 635.71, 637.80, 629.45, 630.59
11/14/18, 641.90, 641.91, 630.29, 634.64
11/13/18, 635.92, 648.39, 635.37, 635.20
11/12/18, 643.62, 643.84, 633.88, 635.20
11/09/18, 640.24, 646.03, 638.26, 643.42
11/08/18, 641.62, 649.38, 638.87, 640.67
11/07/18, 630.29, 642.08, 630.29, 640.75
11/06/18, 618.30, 631.22, 616.44, 629.84
11/05/18, 618.58, 621.89, 610.42, 618.84
11/02/18, 624.16, 625.21, 612.86, 619.40
11/01/18, 640.88, 640.88, 618.46, 619.32
10/31/18, 637.98, 643.05, 635.36, 640.15
10/30/18, 640.29, 641.80, 633.38, 636.65
10/29/18, 633.92, 644.50, 633.92, 640.07
10/26/18, 631.49, 638.12, 628.70, 633.27
10/25/18, 631.28, 640.56, 628.11, 633.46
10/24/18, 622.04, 632.66, 619.76, 632.56
10/23/18, 622.51, 623.36, 615.28, 619.47
10/22/18, 625.81, 632.13, 625.81, 626.61
10/19/18, 631.17, 633.86, 621.90, 624.81
10/18/18, 636.52, 639.13, 631.88, 631.88
10/17/18, 646.97, 648.82, 631.74, 637.08
10/16/18, 635.31, 645.74, 635.31, 644.66
10/15/18, 628.24, 640.81, 627.42, 634.47
10/12/18, 629.41, 636.93, 628.33, 628.33
10/11/18, 619.96, 630.26, 610.51, 626.86
10/10/18, 626.86, 643.15, 624.82, 625.83
10/09/18, 643.18, 649.50, 622.61, 626.17
10/08/18, 657.23, 657.23, 640.59, 641.79
10/05/18, 676.61, 679.68, 658.89, 658.97
10/04/18, 669.98, 682.20, 667.32, 676.36
10/03/18, 682.28, 684.28, 653.14, 666.84
10/02/18, 688.66, 690.93, 679.60, 681.17
10/01/18, 690.73, 697.75, 690.73, 691.30
09/28/18, 707.39, 708.97, 685.63, 691.69
09/27/18, 700.22, 707.96, 699.30, 707.92
09/26/18, 698.69, 703.13, 691.19, 701.89
09/25/18, 692.06, 700.02, 690.88, 699.89
09/24/18, 694.75, 695.10, 686.99, 689.96
09/21/18, 681.60, 698.74, 679.90, 698.74
09/20/18, 688.32, 690.82, 680.36, 681.03
09/19/18, 688.51, 698.27, 687.85, 689.59
09/18/18, 682.50, 687.43, 679.26, 686.68
09/17/18, 681.00, 684.77, 678.02, 682.75
09/14/18, 680.38, 685.96, 677.30, 681.69
09/13/18, 691.18, 695.02, 675.77, 678.83
09/12/18, 693.18, 701.79, 689.12, 690.27
09/11/18, 704.61, 706.53, 689.62, 692.04
09/10/18, 691.14, 710.30, 691.14, 705.03
09/07/18, 690.28, 697.68, 687.73, 687.79
09/06/18, 697.06, 704.27, 684.82, 688.77
09/05/18, 708.04, 714.48, 696.09, 696.09
09/04/18, 725.71, 727.68, 708.27, 710.24
09/03/18, 727.27, 731.16, 718.96, 726.13
08/31/18, 738.94, 738.94, 728.15, 729.62
08/30/18, 742.48, 743.47, 737.18, 739.70
08/29/18, 737.09, 743.13, 732.16, 742.96
08/28/18, 735.97, 739.10, 733.88, 737.47
08/27/18, 724.58, 739.02, 724.58, 736.27
08/24/18, 730.33, 731.56, 724.04, 724.85
08/23/18, 721.50, 731.19, 719.22, 731.19
08/22/18, 705.67, 719.56, 700.27, 719.46
08/21/18, 714.62, 718.28, 701.18, 705.20
08/20/18, 713.04, 722.07, 712.43, 712.61
08/17/18, 709.31, 724.07, 709.31, 710.35
08/16/18, 719.94, 724.61, 707.77, 707.77
08/14/18, 724.24, 731.97, 719.11, 720.32
08/13/18, 743.06, 744.09, 720.71, 720.71
08/10/18, 751.96, 753.17, 743.68, 743.73
08/09/18, 757.14, 759.51, 753.89, 754.65
08/08/18, 760.97, 761.65, 757.10, 758.04
08/07/18, 759.19, 763.85, 758.28, 761.29
08/06/18, 761.76, 761.76, 758.22, 759.63
08/03/18, 755.64, 761.80, 755.27, 761.69
08/02/18, 758.18, 758.18, 752.47, 755.93
08/01/18, 761.17, 763.38, 755.71, 761.66
07/31/18, 757.42, 763.69, 756.60, 761.23
07/30/18, 750.48, 758.31, 747.77, 758.18
07/27/18, 753.90, 757.88, 748.16, 751.43
07/26/18, 754.22, 757.33, 751.29, 755.41
07/25/18, 749.49, 754.94, 749.49, 752.78
07/24/18, 750.34, 755.55, 747.24, 750.27
07/23/18, 756.30, 756.95, 751.21, 751.50
07/20/18, 766.25, 767.44, 753.42, 754.36
07/19/18, 772.54, 772.54, 766.64, 766.64
07/18/18, 765.15, 773.78, 765.15, 773.78
07/17/18, 765.22, 767.20, 762.98, 765.35
07/16/18, 762.27, 766.71, 762.12, 765.71
07/13/18, 754.37, 763.54, 754.17, 761.91
07/12/18, 750.40, 757.50, 748.24, 752.40
07/11/18, 754.14, 755.29, 746.70, 746.70
07/10/18, 749.10, 758.06, 748.87, 755.33
07/09/18, 749.00, 754.13, 749.00, 749.75
07/06/18, 747.84, 753.22, 744.85, 747.04
07/05/18, 746.78, 748.67, 743.71, 748.57
07/04/18, 747.75, 751.13, 741.61, 744.41
07/03/18, 749.11, 752.32, 745.26, 745.91
07/02/18, 753.80, 755.89, 748.21, 748.21
06/29/18, 751.06, 757.77, 745.98, 757.57
06/28/18, 763.40, 764.19, 744.37, 748.03
06/27/18, 767.35, 773.72, 765.11, 767.91
06/26/18, 778.30, 779.99, 768.89, 768.89
06/25/18, 771.09, 780.98, 769.68, 777.08
06/22/18, 779.88, 792.37, 771.15, 771.18
06/21/18, 767.17, 779.89, 759.15, 772.89
06/20/18, 770.55, 774.78, 765.63, 765.89
06/19/18, 767.68, 773.08, 763.60, 766.13
06/18/18, 764.10, 776.35, 761.79, 770.91
06/15/18, 778.30, 781.06, 763.44, 763.45
06/14/18, 767.72, 779.66, 767.02, 778.71
06/13/18, 761.60, 772.52, 756.90, 769.68
06/12/18, 761.33, 769.11, 758.40, 762.43
06/11/18, 764.43, 771.30, 758.96, 758.96
06/08/18, 776.19, 776.19, 765.10, 773.06
06/07/18, 781.96, 786.69, 778.62, 778.62
06/06/18, 786.80, 787.79, 778.85, 781.05
06/05/18, 775.10, 790.09, 775.10, 789.32
06/04/18, 777.54, 781.46, 774.13, 778.57
06/01/18, 757.05, 776.81, 757.05, 776.77
05/31/18, 750.61, 761.45, 750.61, 755.85
05/30/18, 742.64, 757.35, 742.64, 749.28
05/29/18, 753.32, 753.32, 735.66, 738.08
05/25/18, 755.63, 755.63, 755.63, 755.63
05/24/18, 787.16, 794.05, 770.89, 770.89
05/23/18, 795.33, 795.83, 784.93, 784.93
05/22/18, 785.33, 802.00, 784.94, 797.65
05/21/18, 786.91, 789.10, 779.76, 784.46
05/18/18, 785.63, 796.56, 782.80, 782.80
05/17/18, 786.67, 795.51, 786.05, 786.20
05/16/18, 799.33, 803.24, 786.54, 787.90
05/15/18, 815.29, 815.39, 798.37, 799.37
05/14/18, 821.32, 821.47, 808.60, 815.99
05/11/18, 818.91, 823.54, 818.27, 822.37
05/10/18, 821.78, 824.88, 815.51, 817.66
05/09/18, 820.32, 827.79, 818.49, 818.67
05/08/18, 813.80, 818.63, 786.81, 817.92
05/07/18, 825.67, 826.25, 805.53, 810.72
05/04/18, 842.52, 842.52, 820.90, 823.89
05/03/18, 854.47, 854.87, 839.34, 839.34
05/02/18, 859.28, 863.48, 855.34, 858.06
04/30/18, 851.61, 859.60, 850.00, 858.22
04/27/18, 837.29, 849.31, 837.29, 849.26
04/26/18, 827.85, 841.20, 827.85, 835.80
04/25/18, 833.26, 834.46, 821.96, 825.93
04/24/18, 841.90, 842.97, 833.20, 837.53
04/23/18, 844.58, 849.75, 837.82, 838.63
04/20/18, 845.83, 847.32, 835.53, 844.70
04/19/18, 840.06, 850.02, 839.32, 848.71
04/18/18, 839.01, 842.40, 832.43, 842.34
04/17/18, 823.45, 838.55, 823.23, 836.94
04/16/18, 812.18, 826.98, 809.26, 820.88
04/13/18, 807.41, 813.85, 806.42, 810.93
04/12/18, 796.81, 806.08, 795.76, 806.08
04/11/18, 808.87, 812.42, 796.13, 799.31
04/10/18, 805.87, 814.57, 805.30, 810.54
04/05/18, 801.14, 801.14, 801.14, 801.14
04/04/18, 779.56, 788.57, 779.56, 781.14
04/03/18, 776.50, 779.97, 767.17, 779.45
03/29/18, 791.80, 796.00, 779.96, 780.50
03/28/18, 792.09, 792.17, 782.79, 790.80
03/27/18, 796.81, 800.84, 794.30, 794.56
03/26/18, 786.90, 791.93, 785.47, 790.05
03/23/18, 782.64, 791.50, 777.37, 785.72
03/22/18, 799.88, 804.83, 786.58, 787.50
03/21/18, 805.46, 810.74, 799.39, 800.10
03/20/18, 803.05, 811.89, 796.86, 805.58
03/19/18, 812.39, 813.82, 804.57, 807.44
03/16/18, 817.61, 818.22, 811.02, 813.91
03/15/18, 825.33, 825.33, 813.42, 817.69
