"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2020","1,038.30","1,038.88","1,038.88","1,033.84","","0.20%"
"02/25/2020","1,036.21","1,042.32","1,042.32","1,035.68","","-0.32%"
"02/24/2020","1,039.55","1,047.62","1,047.62","1,039.55","","-0.90%"
"02/21/2020","1,048.99","1,047.16","1,050.72","1,045.76","","0.05%"
"02/20/2020","1,048.42","1,046.24","1,051.98","1,046.24","","0.21%"
"02/19/2020","1,046.24","1,052.72","1,054.55","1,046.24","","-0.62%"
"02/18/2020","1,052.74","1,046.51","1,052.74","1,045.90","","0.36%"
"02/17/2020","1,048.94","1,047.17","1,048.94","1,043.00","","-0.01%"
"02/14/2020","1,049.00","1,053.16","1,053.16","1,047.41","","-1.21%"
"02/13/2020","1,061.85","1,055.11","1,063.91","1,055.11","","0.66%"
"02/12/2020","1,054.85","1,057.02","1,057.65","1,051.01","","0.05%"
"02/11/2020","1,054.33","1,061.88","1,062.08","1,052.58","","-0.53%"
"02/10/2020","1,060.00","1,064.34","1,064.34","1,050.30","","-0.37%"
"02/07/2020","1,063.95","1,056.74","1,063.95","1,056.74","","0.32%"
"02/06/2020","1,060.54","1,057.78","1,061.96","1,054.39","","0.01%"
"02/05/2020","1,060.39","1,057.57","1,064.90","1,056.42","","0.12%"
"02/04/2020","1,059.14","1,049.12","1,059.14","1,046.51","","0.96%"
"02/03/2020","1,049.12","1,051.01","1,053.36","1,030.23","","0.73%"
"01/31/2020","1,041.52","1,031.85","1,041.52","1,030.47","","0.94%"
"01/30/2020","1,031.86","1,036.53","1,036.66","1,030.37","","-0.87%"
"01/29/2020","1,040.95","1,022.56","1,040.95","1,022.56","","1.86%"
"01/28/2020","1,021.95","1,025.49","1,031.34","1,021.95","","-0.35%"
"01/27/2020","1,025.49","1,033.94","1,035.59","1,022.38","","-0.82%"
"01/24/2020","1,033.98","1,032.06","1,033.98","1,027.94","","0.18%"
"01/23/2020","1,032.08","1,037.55","1,037.55","1,030.96","","-0.53%"
"01/22/2020","1,037.55","1,033.67","1,038.85","1,033.67","","0.38%"
"01/21/2020","1,033.63","1,038.55","1,038.55","1,033.02","","-0.47%"
"01/20/2020","1,038.55","1,040.34","1,040.34","1,029.75","","-0.17%"
"01/17/2020","1,040.34","1,032.28","1,040.56","1,032.28","","0.54%"
"01/16/2020","1,034.73","1,028.39","1,038.73","1,028.39","","0.62%"
"01/15/2020","1,028.39","1,040.02","1,040.07","1,027.77","","-1.12%"
"01/14/2020","1,040.02","1,039.81","1,040.43","1,035.83","","0.08%"
"01/13/2020","1,039.15","1,038.12","1,040.16","1,036.62","","0.10%"
"01/10/2020","1,038.12","1,039.24","1,042.00","1,037.81","","-0.14%"
"01/09/2020","1,039.61","1,036.91","1,040.07","1,034.68","","-0.11%"
"01/08/2020","1,040.71","1,033.90","1,042.13","1,033.76","","0.56%"
"01/07/2020","1,034.95","1,038.18","1,043.25","1,033.11","","-0.31%"
"01/06/2020","1,038.18","1,038.51","1,039.79","1,032.36","","0.09%"
"01/03/2020","1,037.25","1,038.21","1,038.60","1,034.36","","-0.09%"
"01/02/2020","1,038.21","1,041.21","1,041.28","1,035.28","","0.20%"
"12/30/2019","1,036.15","1,026.31","1,036.24","1,026.31","","0.71%"
"12/27/2019","1,028.84","1,028.25","1,037.85","1,027.58","","0.00%"
"12/23/2019","1,028.87","1,030.61","1,031.90","1,027.63","","-0.17%"
"12/20/2019","1,030.61","1,037.93","1,037.93","1,024.82","","-1.23%"
"12/19/2019","1,043.46","1,036.75","1,044.33","1,036.75","","0.65%"
"12/18/2019","1,036.75","1,039.27","1,040.26","1,035.52","","-0.24%"
"12/17/2019","1,039.27","1,042.38","1,042.99","1,036.19","","-0.18%"
"12/16/2019","1,041.15","1,037.83","1,041.15","1,033.75","","0.32%"
"12/13/2019","1,037.83","1,032.45","1,038.44","1,027.51","","-0.05%"
"12/12/2019","1,038.37","1,036.14","1,039.60","1,031.74","","0.27%"
"12/11/2019","1,035.62","1,041.14","1,044.35","1,033.62","","-0.26%"
"12/10/2019","1,038.37","1,037.91","1,041.47","1,032.41","","0.76%"
"12/09/2019","1,030.52","1,024.72","1,036.64","1,024.72","","0.57%"
"12/06/2019","1,024.72","1,036.07","1,037.14","1,023.22","","-0.97%"
"12/05/2019","1,034.80","1,031.86","1,035.42","1,029.77","","0.28%"
"12/04/2019","1,031.86","1,040.12","1,040.12","1,031.86","","-0.79%"
"12/03/2019","1,040.12","1,035.90","1,040.12","1,027.60","","0.26%"
"12/02/2019","1,037.46","1,043.24","1,047.94","1,035.62","","-0.72%"
"11/29/2019","1,044.95","1,032.06","1,046.37","1,032.06","","1.28%"
"11/28/2019","1,031.75","1,030.63","1,031.75","1,026.20","","0.11%"
"11/27/2019","1,030.63","1,029.05","1,030.63","1,027.82","","0.15%"
"11/26/2019","1,029.05","1,033.76","1,033.76","1,027.82","","-0.46%"
"11/25/2019","1,033.76","1,032.99","1,041.42","1,032.64","","0.04%"
"11/22/2019","1,033.38","1,028.09","1,040.14","1,027.05","","-0.02%"
"11/21/2019","1,033.63","1,028.99","1,038.27","1,028.99","","0.45%"
"11/20/2019","1,028.99","1,039.70","1,040.32","1,027.76","","-0.91%"
"11/19/2019","1,038.47","1,033.21","1,038.47","1,023.17","","0.51%"
"11/15/2019","1,033.21","1,028.17","1,037.94","1,028.17","","0.48%"
"11/14/2019","1,028.30","1,026.83","1,028.79","1,018.92","","0.27%"
"11/13/2019","1,025.53","1,019.47","1,025.53","1,019.21","","0.59%"
"11/12/2019","1,019.47","1,022.47","1,030.41","1,019.47","","-0.29%"
"11/11/2019","1,022.47","1,022.05","1,024.31","1,022.05","","0.04%"
"11/08/2019","1,022.05","1,012.09","1,023.49","1,012.09","","0.98%"
"11/07/2019","1,012.09","1,013.23","1,015.30","1,010.45","","-0.14%"
"11/06/2019","1,013.49","1,011.88","1,013.72","1,011.88","","0.16%"
"11/05/2019","1,011.88","1,024.40","1,024.40","1,009.99","","-0.42%"
"11/04/2019","1,016.11","1,025.45","1,025.45","1,014.69","","-0.91%"
"11/01/2019","1,025.45","1,025.45","1,025.45","1,025.45","","0.00%"
"10/31/2019","1,025.45","1,016.00","1,025.67","1,015.25","","0.59%"
"10/30/2019","1,019.44","1,023.18","1,023.93","1,016.83","","-0.44%"
"10/29/2019","1,023.92","1,032.95","1,032.95","1,017.27","","-0.87%"
"10/28/2019","1,032.95","1,026.93","1,038.48","1,026.19","","0.59%"
"10/25/2019","1,026.93","1,033.60","1,033.60","1,026.93","","-0.65%"
"10/24/2019","1,033.60","1,031.11","1,036.77","1,031.11","","0.24%"
"10/23/2019","1,031.11","1,040.04","1,040.04","1,028.98","","-0.68%"
"10/22/2019","1,038.19","1,029.98","1,039.77","1,025.27","","0.74%"
"10/21/2019","1,030.55","1,022.24","1,030.55","1,022.24","","0.38%"
"10/18/2019","1,026.67","1,033.34","1,033.95","1,026.67","","-1.17%"
"10/17/2019","1,038.87","1,037.26","1,038.87","1,034.56","","0.16%"
"10/16/2019","1,037.26","1,035.73","1,038.27","1,035.73","","0.15%"
"10/15/2019","1,035.73","1,038.03","1,038.64","1,035.73","","-0.04%"
"10/14/2019","1,036.18","1,034.46","1,038.16","1,034.46","","0.01%"
"10/11/2019","1,036.08","1,036.70","1,036.70","1,034.24","","-0.06%"
"10/10/2019","1,036.70","1,024.53","1,036.70","1,022.69","","1.19%"
"10/09/2019","1,024.53","1,027.30","1,028.83","1,022.68","","-0.27%"
"10/08/2019","1,027.30","1,035.12","1,036.67","1,023.65","","-0.16%"
"10/07/2019","1,028.94","1,037.97","1,038.59","1,028.74","","-0.85%"
"10/04/2019","1,037.71","1,034.20","1,037.71","1,033.92","","0.34%"
"10/03/2019","1,034.20","1,037.10","1,038.67","1,034.20","","-0.28%"
"10/02/2019","1,037.10","1,034.79","1,037.10","1,028.31","","0.16%"
"10/01/2019","1,035.44","1,029.11","1,035.44","1,029.11","","0.68%"
"09/30/2019","1,028.48","1,029.54","1,032.15","1,026.62","","0.08%"
"09/27/2019","1,027.67","1,027.76","1,027.78","1,021.52","","-0.01%"
"09/26/2019","1,027.76","1,027.76","1,028.37","1,026.53","","0.00%"
"09/25/2019","1,027.76","1,027.23","1,027.89","1,026.00","","0.05%"
"09/24/2019","1,027.23","1,027.93","1,027.93","1,026.61","","0.08%"
"09/23/2019","1,026.37","1,025.22","1,028.28","1,022.49","","0.17%"
"09/20/2019","1,024.59","1,023.42","1,025.11","1,022.19","","0.01%"
"09/19/2019","1,024.46","1,024.86","1,024.86","1,019.07","","-0.04%"
"09/18/2019","1,024.86","1,025.06","1,025.06","1,024.44","","0.04%"
"09/17/2019","1,024.43","1,027.68","1,032.59","1,024.43","","-0.32%"
"09/16/2019","1,027.68","1,034.52","1,034.73","1,026.45","","-0.66%"
"09/13/2019","1,034.52","1,029.78","1,035.13","1,029.78","","0.52%"
"09/12/2019","1,029.16","1,019.79","1,029.16","1,019.79","","1.17%"
"09/11/2019","1,017.26","1,016.90","1,019.08","1,016.90","","0.58%"
"09/10/2019","1,011.37","1,024.26","1,025.95","1,011.03","","-0.96%"
"09/09/2019","1,021.13","1,013.90","1,024.69","1,009.23","","0.71%"
"09/06/2019","1,013.90","1,023.81","1,025.90","1,009.19","","-0.97%"
"09/05/2019","1,023.81","1,024.71","1,025.38","1,021.72","","-0.09%"
"09/04/2019","1,024.71","1,031.37","1,033.93","1,024.34","","-0.65%"
"09/03/2019","1,031.37","1,032.92","1,034.37","1,025.39","","0.99%"
"09/02/2019","1,021.24","1,023.94","1,024.74","1,012.33","","-0.06%"
"08/30/2019","1,021.84","1,020.58","1,023.31","1,019.39","","0.09%"
"08/29/2019","1,020.89","1,023.90","1,042.51","1,020.89","","-0.29%"
"08/28/2019","1,023.90","1,022.95","1,023.90","1,020.35","","0.09%"
"08/27/2019","1,023.01","1,022.09","1,024.09","1,020.86","","-0.14%"
"08/26/2019","1,024.46","1,021.70","1,024.46","1,020.13","","0.21%"
"08/23/2019","1,022.32","1,019.56","1,034.39","1,016.76","","0.27%"
"08/22/2019","1,019.56","1,032.26","1,041.48","1,019.56","","-1.05%"
"08/21/2019","1,030.42","1,037.48","1,037.48","1,029.74","","-0.68%"
"08/20/2019","1,037.48","1,032.19","1,037.48","1,032.19","","0.20%"
"08/19/2019","1,035.36","1,033.31","1,039.62","1,033.31","","0.20%"
"08/16/2019","1,033.31","1,030.84","1,033.31","1,027.99","","-0.01%"
"08/15/2019","1,033.37","1,043.50","1,043.50","1,031.92","","-1.33%"
"08/14/2019","1,047.32","1,031.84","1,047.32","1,031.03","","1.56%"
"08/13/2019","1,031.22","1,033.96","1,036.49","1,031.22","","-0.26%"
"08/12/2019","1,033.96","1,036.08","1,036.21","1,032.80","","-0.45%"
"08/09/2019","1,038.64","1,037.36","1,039.39","1,034.90","","0.12%"
"08/08/2019","1,037.36","1,032.42","1,037.75","1,032.07","","0.48%"
"08/07/2019","1,032.42","1,038.34","1,040.19","1,029.80","","-0.51%"
"08/06/2019","1,037.73","1,040.93","1,040.93","1,037.54","","-0.31%"
"08/05/2019","1,040.93","1,042.76","1,045.96","1,035.99","","-0.23%"
"08/02/2019","1,043.33","1,042.32","1,045.37","1,039.63","","0.07%"
"08/01/2019","1,042.61","1,038.95","1,046.10","1,038.51","","0.35%"
"07/31/2019","1,038.95","1,039.88","1,039.88","1,035.91","","-0.09%"
"07/30/2019","1,039.88","1,052.57","1,057.40","1,039.81","","-1.21%"
"07/29/2019","1,052.57","1,034.05","1,052.57","1,032.55","","1.97%"
"07/26/2019","1,032.21","1,033.67","1,038.26","1,029.87","","-0.14%"
"07/25/2019","1,033.67","1,030.52","1,033.67","1,028.44","","0.25%"
"07/24/2019","1,031.13","1,032.60","1,032.60","1,030.83","","-0.14%"
"07/23/2019","1,032.60","1,025.79","1,037.72","1,024.56","","0.66%"
"07/22/2019","1,025.79","1,034.26","1,034.26","1,024.65","","-0.88%"
"07/19/2019","1,034.91","1,031.76","1,040.46","1,031.20","","0.31%"
"07/18/2019","1,031.76","1,024.19","1,035.28","1,019.33","","0.74%"
"07/17/2019","1,024.19","1,020.37","1,024.19","1,019.86","","0.48%"
"07/16/2019","1,019.27","1,008.27","1,021.69","1,007.45","","0.97%"
"07/15/2019","1,009.46","1,016.70","1,016.70","1,009.41","","-0.77%"
"07/12/2019","1,017.29","1,019.33","1,033.20","1,015.59","","-0.67%"
"07/11/2019","1,024.18","1,017.09","1,027.81","1,015.57","","0.70%"
"07/10/2019","1,017.09","1,020.70","1,030.03","1,015.18","","-0.35%"
"07/09/2019","1,020.70","1,044.14","1,044.14","882.68","","-2.24%"
"07/08/2019","1,044.14","1,022.23","1,044.14","1,015.28","","2.68%"
"07/05/2019","1,016.87","1,008.76","1,016.87","1,007.32","","0.85%"
"07/04/2019","1,008.25","1,030.16","1,031.46","1,008.25","","-2.13%"
"07/03/2019","1,030.16","1,020.16","1,031.26","1,011.30","","2.36%"
"07/02/2019","1,006.36","1,020.98","1,020.98","1,004.79","","-1.43%"
"07/01/2019","1,020.98","1,021.78","1,032.55","1,020.98","","-0.08%"
"06/28/2019","1,021.80","1,021.59","1,023.99","1,021.59","","0.16%"
"06/27/2019","1,020.18","1,023.24","1,023.36","1,019.71","","-0.30%"
"06/26/2019","1,023.24","1,026.60","1,027.07","1,022.44","","-0.46%"
"06/25/2019","1,027.94","1,019.72","1,027.94","1,019.33","","0.81%"
"06/21/2019","1,019.69","1,025.14","1,025.25","1,015.25","","-0.53%"
"06/20/2019","1,025.14","1,021.07","1,025.14","1,019.14","","0.35%"
"06/19/2019","1,021.54","1,023.83","1,028.37","1,018.82","","-0.22%"
"06/18/2019","1,023.83","1,073.85","1,073.85","1,014.76","","-4.01%"
"06/17/2019","1,066.59","1,073.19","1,073.19","1,066.59","","-0.61%"
"06/14/2019","1,073.19","1,078.68","1,081.51","1,070.05","","-0.51%"
"06/13/2019","1,078.68","1,078.33","1,080.72","1,075.49","","0.03%"
"06/12/2019","1,078.32","1,069.43","1,079.70","1,069.43","","0.83%"
"06/11/2019","1,069.43","1,068.48","1,069.43","1,058.17","","0.04%"
"06/10/2019","1,068.97","1,072.13","1,072.13","1,062.36","","0.05%"
"06/07/2019","1,068.46","1,070.52","1,070.94","1,065.93","","-0.19%"
"06/06/2019","1,070.52","1,059.25","1,070.52","1,059.25","","1.22%"
"06/05/2019","1,057.65","1,066.42","1,066.42","1,056.34","","-0.73%"
"06/04/2019","1,065.47","1,060.77","1,067.90","1,054.40","","0.53%"
"06/03/2019","1,059.83","1,059.79","1,070.35","1,058.22","","0.84%"
"05/31/2019","1,051.03","1,047.37","1,054.79","1,042.00","","0.69%"
"05/29/2019","1,043.84","1,037.63","1,045.92","1,031.83","","0.66%"
"05/28/2019","1,037.03","1,032.25","1,037.03","1,030.72","","0.46%"
"05/27/2019","1,032.25","1,028.75","1,032.25","1,025.62","","0.29%"
"05/24/2019","1,029.22","1,024.06","1,035.67","1,024.06","","0.63%"
"05/23/2019","1,022.79","1,022.25","1,029.68","1,019.58","","0.05%"
"05/22/2019","1,022.25","1,025.18","1,027.24","1,022.10","","-0.29%"
"05/21/2019","1,025.18","1,028.64","1,028.94","1,021.97","","-0.26%"
"05/20/2019","1,027.85","1,021.37","1,027.85","1,021.37","","0.22%"
"05/17/2019","1,025.55","1,028.87","1,028.92","1,021.06","","-0.17%"
"05/16/2019","1,027.27","1,019.79","1,033.00","1,014.98","","0.60%"
"05/15/2019","1,021.10","1,018.07","1,021.10","1,012.81","","0.53%"
"05/14/2019","1,015.67","1,017.28","1,017.28","1,013.71","","-0.16%"
"05/13/2019","1,017.28","1,025.79","1,025.79","1,015.67","","-0.83%"
"05/10/2019","1,025.79","1,022.15","1,025.79","1,021.68","","0.37%"
"05/09/2019","1,021.96","1,012.78","1,021.96","1,008.63","","0.91%"
"05/08/2019","1,012.78","1,030.93","1,031.40","1,010.67","","-1.81%"
"05/07/2019","1,031.40","1,026.95","1,031.40","1,023.95","","0.30%"
"05/03/2019","1,028.36","1,025.44","1,029.11","1,024.08","","0.13%"
"05/02/2019","1,027.05","1,024.45","1,027.05","1,024.15","","0.05%"
"04/30/2019","1,026.53","1,026.66","1,027.39","1,024.48","","0.03%"
"04/29/2019","1,026.19","1,029.51","1,030.93","1,026.19","","-0.32%"
"04/26/2019","1,029.51","1,031.98","1,032.15","1,024.00","","-0.28%"
"04/25/2019","1,032.45","1,021.64","1,033.49","1,021.64","","1.15%"
"04/24/2019","1,020.70","1,018.66","1,021.59","1,017.04","","0.60%"
"04/23/2019","1,014.66","1,016.51","1,016.90","1,013.08","","-0.18%"
"04/18/2019","1,016.51","1,016.33","1,018.12","1,014.25","","0.02%"
"04/17/2019","1,016.33","1,021.99","1,022.49","1,015.75","","-0.51%"
"04/16/2019","1,021.52","1,018.76","1,024.99","1,018.27","","0.43%"
"04/15/2019","1,017.16","963.18","1,028.31","963.18","","5.60%"
"04/12/2019","963.18","968.58","969.05","961.93","","-0.56%"
"04/11/2019","968.58","980.13","985.56","968.58","","-1.10%"
"04/10/2019","979.33","977.13","980.71","976.37","","0.23%"
"04/09/2019","977.13","983.95","986.02","977.13","","-0.61%"
"04/08/2019","983.10","983.63","988.58","982.85","","-0.01%"
"04/05/2019","983.16","976.62","995.87","972.38","","0.44%"
"04/04/2019","978.83","973.90","978.83","969.85","","0.51%"
"04/03/2019","973.90","978.49","983.90","973.90","","-0.90%"
"04/02/2019","982.76","978.99","982.76","978.99","","0.39%"
"04/01/2019","978.98","976.56","978.98","976.56","","0.00%"
"03/29/2019","978.98","970.84","980.32","970.67","","0.77%"
"03/28/2019","971.52","968.59","971.52","968.59","","0.32%"
"03/27/2019","968.45","974.52","974.52","968.45","","-0.16%"
"03/26/2019","969.97","970.45","971.63","969.89","","-0.05%"
"03/25/2019","970.45","977.48","978.93","970.45","","-0.74%"
"03/22/2019","977.73","978.10","980.29","977.13","","-0.04%"
"03/21/2019","978.17","972.17","981.91","972.17","","0.62%"
"03/20/2019","972.17","970.59","974.53","970.49","","0.16%"
"03/19/2019","970.66","973.57","975.12","966.74","","-1.11%"
"03/18/2019","981.56","981.14","981.56","977.16","","-0.32%"
"03/15/2019","984.67","983.50","984.67","983.39","","0.11%"
"03/14/2019","983.58","985.87","985.87","983.58","","-0.23%"
"03/13/2019","985.87","976.33","986.27","975.16","","0.88%"
"03/12/2019","977.29","985.22","989.46","977.29","","-0.80%"
"03/11/2019","985.22","989.25","993.49","983.62","","-0.36%"
"03/08/2019","988.79","988.29","990.31","987.11","","0.05%"
"03/07/2019","988.29","989.36","989.36","987.00","","0.01%"
"03/06/2019","988.18","978.84","988.72","978.84","","0.74%"
"03/05/2019","980.95","988.57","988.57","980.95","","-0.25%"
"03/04/2019","983.37","977.93","985.79","977.93","","0.82%"
"03/01/2019","975.36","992.59","992.59","973.86","","-1.74%"
"02/28/2019","992.59","994.44","994.44","984.08","","-0.19%"
"02/27/2019","994.44","990.58","994.48","986.34","","0.39%"
"02/26/2019","990.58","993.32","993.32","990.58","","-0.16%"
"02/25/2019","992.15","989.38","994.02","989.38","","0.27%"
"02/22/2019","989.43","984.26","989.43","983.08","","0.53%"
"02/21/2019","984.26","991.68","991.94","984.26","","-0.87%"
"02/20/2019","992.85","988.73","994.03","987.45","","0.37%"
"02/19/2019","989.23","987.73","989.55","987.09","","0.03%"
"02/18/2019","988.91","984.53","996.85","984.53","","0.93%"
"02/15/2019","979.82","981.24","985.83","977.36","","-0.11%"
"02/14/2019","980.92","985.94","990.79","975.48","","-0.41%"
"02/13/2019","984.97","990.52","992.17","982.41","","-0.61%"
"02/12/2019","991.00","997.55","997.75","988.84","","-0.66%"
"02/11/2019","997.55","993.10","998.63","993.10","","0.45%"
"02/08/2019","993.10","989.39","998.37","989.39","","-0.48%"
"02/07/2019","997.87","1,002.08","1,002.08","997.87","","-0.42%"
"02/06/2019","1,002.08","1,006.51","1,007.43","996.09","","-0.04%"
"02/05/2019","1,002.51","1,000.86","1,007.11","1,000.86","","0.16%"
"02/04/2019","1,000.86","994.81","1,002.79","994.72","","0.66%"
"02/01/2019","994.33","989.77","994.41","985.37","","0.46%"
"01/31/2019","989.77","995.94","998.24","989.77","","0.23%"
"01/30/2019","987.46","982.63","987.46","982.63","","0.39%"
"01/29/2019","983.65","982.08","985.90","981.09","","0.04%"
"01/28/2019","983.26","981.37","987.40","980.25","","-0.07%"
"01/25/2019","983.93","989.85","1,003.77","981.05","","-0.47%"
"01/24/2019","988.57","976.33","988.57","975.04","","1.33%"
"01/23/2019","975.63","967.26","976.01","967.26","","0.81%"
"01/22/2019","967.75","980.25","980.25","967.75","","-1.26%"
"01/21/2019","980.05","984.39","988.52","980.05","","-0.40%"
"01/18/2019","984.00","979.06","985.94","979.06","","0.63%"
"01/17/2019","977.88","973.05","978.52","973.05","","0.50%"
"01/16/2019","973.05","968.07","975.68","968.07","","0.33%"
"01/15/2019","969.89","967.27","971.61","967.27","","-0.60%"
"01/14/2019","975.74","969.62","975.95","967.35","","1.74%"
"01/11/2019","959.01","961.75","963.89","956.20","","-0.28%"
"01/10/2019","961.75","956.33","961.75","956.03","","0.56%"
"01/09/2019","956.42","971.88","971.88","955.07","","-1.61%"
"01/08/2019","972.05","952.65","972.51","952.61","","2.04%"
"01/07/2019","952.65","944.40","959.15","944.40","","0.86%"
"01/04/2019","944.50","952.76","953.72","941.01","","-0.92%"
"01/03/2019","953.26","943.49","953.26","941.96","","2.42%"
"01/02/2019","930.77","928.61","934.69","928.61","","0.19%"
"12/28/2018","929.02","939.82","943.08","928.37","","-1.66%"
"12/27/2018","944.67","938.59","944.67","935.10","","0.76%"
"12/21/2018","937.53","958.02","959.63","937.53","","-2.09%"
"12/20/2018","957.53","953.02","958.86","951.97","","0.47%"
"12/19/2018","953.02","945.18","954.66","944.97","","0.83%"
"12/18/2018","945.18","951.70","965.22","944.98","","-0.60%"
"12/17/2018","950.91","969.91","969.91","950.84","","-1.31%"
"12/14/2018","963.53","974.49","974.49","963.53","","-0.69%"
"12/13/2018","970.25","965.07","970.28","965.07","","0.54%"
"12/12/2018","965.07","946.30","965.07","946.30","","1.98%"
"12/11/2018","946.30","959.27","960.19","946.30","","-1.35%"
"12/10/2018","959.27","956.91","960.18","946.08","","-0.20%"
"12/07/2018","961.15","951.32","963.49","949.66","","1.07%"
"12/06/2018","951.00","951.50","952.88","950.48","","-0.05%"
"12/05/2018","951.50","965.35","965.35","951.50","","-1.01%"
"12/04/2018","961.25","957.02","961.89","956.06","","0.32%"
"12/03/2018","958.20","955.99","964.23","955.99","","0.26%"
"11/30/2018","955.74","940.20","956.06","940.20","","1.53%"
"11/29/2018","941.38","947.59","956.78","938.60","","-0.66%"
"11/28/2018","947.59","936.03","951.01","935.83","","1.60%"
"11/27/2018","932.63","953.67","953.67","932.63","","-2.21%"
"11/26/2018","953.67","953.23","956.48","953.23","","0.04%"
"11/23/2018","953.33","954.91","955.03","949.58","","-0.01%"
"11/22/2018","953.46","953.08","956.56","949.35","","-0.01%"
"11/21/2018","953.57","934.71","954.10","930.79","","1.61%"
"11/20/2018","938.43","941.64","953.48","938.11","","-0.34%"
"11/16/2018","941.64","932.06","942.17","931.56","","1.13%"
"11/15/2018","931.08","962.50","962.50","930.58","","-3.38%"
"11/14/2018","963.69","949.07","963.69","940.41","","1.54%"
"11/13/2018","949.07","950.19","950.19","946.55","","-0.10%"
"11/12/2018","950.06","952.12","955.34","948.12","","0.04%"
"11/09/2018","949.66","949.02","957.60","947.80","","0.07%"
"11/08/2018","949.02","950.96","959.42","937.49","","-0.10%"
"11/07/2018","949.94","950.69","952.84","949.27","","-0.08%"
"11/06/2018","950.69","954.71","954.71","950.69","","-0.17%"
"11/05/2018","952.33","957.04","957.04","947.45","","-0.49%"
"11/02/2018","957.04","954.71","957.04","953.52","","0.24%"
"11/01/2018","954.71","953.82","954.71","953.82","","0.22%"
"10/31/2018","952.60","936.89","954.19","935.72","","1.80%"
"10/30/2018","935.72","946.80","952.43","935.72","","-1.17%"
"10/29/2018","946.80","940.86","950.01","940.86","","0.70%"
"10/26/2018","940.25","938.66","942.25","937.49","","0.20%"
"10/25/2018","938.34","941.88","942.52","935.39","","-0.46%"
"10/24/2018","942.66","941.29","943.93","939.44","","0.15%"
"10/23/2018","941.29","938.53","942.43","936.19","","0.29%"
"10/22/2018","938.53","963.24","969.39","938.44","","-2.57%"
"10/19/2018","963.24","967.81","967.81","963.24","","-0.59%"
"10/18/2018","968.98","946.52","969.08","943.62","","2.30%"
"10/17/2018","947.15","947.50","947.50","944.17","","-0.04%"
"10/16/2018","947.50","954.12","955.17","946.31","","-0.12%"
"10/15/2018","948.68","935.36","950.69","933.06","","1.42%"
"10/12/2018","935.36","914.28","935.99","914.28","","2.16%"
"10/11/2018","915.62","960.97","960.97","915.62","","-4.83%"
"10/10/2018","962.13","963.55","963.55","946.79","","-0.15%"
"10/09/2018","963.55","980.95","980.96","949.13","","-1.79%"
"10/08/2018","981.09","977.10","992.19","976.61","","0.41%"
"10/05/2018","977.10","980.40","980.40","973.49","","-0.46%"
"10/04/2018","981.57","979.04","981.57","978.85","","0.26%"
"10/03/2018","979.04","989.32","989.32","979.04","","-0.80%"
"10/02/2018","986.89","986.49","991.30","986.10","","1.15%"
"10/01/2018","975.69","977.91","983.00","973.11","","-0.23%"
"09/28/2018","977.91","980.62","986.28","976.75","","-0.16%"
"09/27/2018","979.46","985.78","986.41","979.46","","-0.64%"
"09/26/2018","985.78","980.91","985.78","980.91","","0.50%"
"09/25/2018","980.91","981.49","983.23","980.91","","-0.85%"
"09/21/2018","989.36","986.71","990.00","986.71","","0.27%"
"09/20/2018","986.72","986.56","989.36","986.56","","0.32%"
"09/19/2018","983.55","987.90","988.53","973.63","","-0.56%"
"09/18/2018","989.06","967.95","989.06","967.95","","2.44%"
"09/17/2018","965.52","967.62","967.82","960.50","","0.10%"
"09/14/2018","964.55","979.20","983.37","963.29","","-1.50%"
"09/13/2018","979.20","977.46","988.86","977.05","","0.19%"
"09/12/2018","977.36","976.90","983.86","975.74","","1.86%"
"09/11/2018","959.47","952.63","960.63","951.47","","0.77%"
"09/10/2018","952.18","954.91","961.30","951.02","","-0.27%"
"09/07/2018","954.75","957.66","964.65","954.75","","-0.30%"
"09/06/2018","957.66","964.85","964.85","952.29","","-0.33%"
"09/05/2018","960.84","959.57","964.51","957.26","","-0.23%"
"09/04/2018","963.04","970.70","970.70","960.49","","-1.07%"
"09/03/2018","973.43","974.35","977.06","972.89","","-0.57%"
"08/31/2018","979.01","984.20","987.57","969.95","","-0.27%"
"08/30/2018","981.68","977.64","981.68","976.85","","0.41%"
"08/29/2018","977.64","983.96","985.22","975.43","","-0.64%"
"08/28/2018","983.96","973.28","985.88","973.28","","1.07%"
"08/27/2018","973.59","975.91","989.34","973.44","","-0.21%"
"08/24/2018","975.62","995.09","995.09","975.62","","-1.96%"
"08/23/2018","995.09","1,000.51","1,000.51","994.03","","-0.54%"
"08/22/2018","1,000.51","999.11","1,001.02","999.11","","0.33%"
"08/21/2018","997.22","997.46","1,002.44","996.85","","-0.03%"
"08/20/2018","997.55","1,000.61","1,002.01","997.55","","-0.30%"
"08/17/2018","1,000.51","999.23","1,001.02","999.13","","0.14%"
"08/16/2018","999.13","994.07","999.69","993.29","","0.29%"
"08/15/2018","996.22","997.88","999.62","996.12","","-0.04%"
"08/14/2018","996.62","998.12","998.33","993.63","","-0.15%"
"08/13/2018","998.12","1,006.05","1,006.05","988.40","","-0.82%"
"08/10/2018","1,006.36","1,005.49","1,006.36","1,004.73","","0.09%"
"08/09/2018","1,005.49","1,009.92","1,009.92","1,000.14","","-0.44%"
"08/08/2018","1,009.93","1,009.69","1,012.53","1,005.76","","0.04%"
